X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.636284,-33.469917,550,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,GRAL GANA,CARMEN,NULL,-33.469917,-70.636284,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010263,CARMEN - GRAL GANA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.635963,-33.409775,551,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,EL SALTO,RAWSON,NULL,-33.409775,-70.635963,1,13127,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270248,EL SALTO - RAWSON,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.635948,-33.446117,552,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MARIN,PORTUGAL,NULL,-33.446117,-70.635948,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010398,MARIN - PORTUGAL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.635887,-33.492004,553,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,ALVAREZ DE TOLEDO,SAN GREGORIO,NULL,-33.492004,-70.635887,1,13129,1,URBANA,14,CRUCE CON SEÑAL PARE,131290018,ALVAREZ DE TOLEDO - SAN GREGORIO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.635788,-33.451885,554,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,10 DE JULIO HUAMACHUCO,NULL,340,-33.451885,-70.635788,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010002,- 10 DE JULIO HUAMACHUCO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.635384,-33.43631,555,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,VICUNA MACKENNA,ANDRES BELLO,NULL,-33.43631,-70.635384,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230516,ANDRES BELLO - VICUNA MACKENNA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.635353,-33.451691,556,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,10 DE JULIO HUAMACHUCO,CUEVAS,NULL,-33.451691,-70.635353,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010002,10 DE JULIO HUAMACHUCO - CUEVAS,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.635117,-33.437244,557,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,VICUNA MACKENNA,PROVIDENCIA,NULL,-33.437244,-70.635117,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230516,PROVIDENCIA - VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,3
-70.634911,-33.44952,558,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTUGAL,ARGOMEDO,NULL,-33.44952,-70.634911,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010494,ARGOMEDO - PORTUGAL,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.634903,-33.543453,559,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,STA ROSA,NULL,9091,-33.543453,-70.634903,1,13131,1,URBANA,1,TRAMO DE VIA RECTA,131310349,- STA ROSA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.634903,-33.533642,560,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,STA ROSA,EL PARRON,NULL,-33.533642,-70.634903,1,13131,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310349,EL PARRON - STA ROSA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.6349004,-33.4080633,561,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,MEXICO,EL SALTO,NULL,-33.4080633,-70.6349004,1,13127,1,URBANA,14,CRUCE CON SEÑAL PARE,131270592,EL SALTO - MEXICO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,2
-70.63472,-33.482899,562,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,ALC CARLOS VALDOVINOS,CARMEN,NULL,-33.482899,-70.63472,1,13129,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290011,ALC CARLOS VALDOVINOS - CARMEN,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.634682,-33.450333,563,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTUGAL,NULL,642,-33.450333,-70.634682,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010494,- PORTUGAL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.634567,-33.559929,564,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,EL BOSQUE,LOS MANANTIALES,NULL,-33.559929,-70.634567,1,13112,1,URBANA,1,TRAMO DE VIA RECTA,131120155,EL BOSQUE - LOS MANANTIALES,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.634491,-33.374268,565,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,PREMIO NOBEL,NULL,5628,-33.374268,-70.634491,1,13107,1,URBANA,1,TRAMO DE VIA RECTA,131070339,- PREMIO NOBEL,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.634438,-33.507046,566,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,DEPARTAMENTAL,GASPAR DE ESPINOZA,NULL,-33.507046,-70.634438,1,13129,1,URBANA,1,TRAMO DE VIA RECTA,131290160,DEPARTAMENTAL - GASPAR DE ESPINOZA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.634415,-33.536781,567,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA,1 NORTE,NULL,-33.536781,-70.634415,1,13111,1,URBANA,1,TRAMO DE VIA RECTA,131110612,1 NORTE - STA ROSA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,0,1
-70.634392,-33.451603,568,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,10 DE JULIO HUAMACHUCO,PORTUGAL,NULL,-33.451603,-70.634392,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010002,10 DE JULIO HUAMACHUCO - PORTUGAL,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.634178,-33.448406,569,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,STA ISABEL,NULL,176,-33.448406,-70.634178,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010621,- STA ISABEL,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.634155,-33.512848,570,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,BERLIOZ,VARAS MENA,NULL,-33.512848,-70.634155,1,13129,1,URBANA,1,TRAMO DE VIA RECTA,131290064,BERLIOZ - VARAS MENA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.634109,-33.542133,571,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,STA ROSA,AMERICO VESPUCIO,NULL,-33.542133,-70.634109,1,13131,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310349,AMERICO VESPUCIO - STA ROSA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.634071,-33.437134,572,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,RAMON CARNICER,NULL,-33.437134,-70.634071,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA - RAMON CARNICER,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.634003,-33.441875,573,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,VICUNA MACKENNA,DIAG PARAGUAY,NULL,-33.441875,-70.634003,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010667,DIAG PARAGUAY - VICUNA MACKENNA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-70.633995,-33.434727,574,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,ANDRES BELLO,ARZ CASANOVA,NULL,-33.434727,-70.633995,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230035,ANDRES BELLO - ARZ CASANOVA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.633812,-33.553543,575,2019,13,REGION METROPOLITANA,SAN RAMON,URBANA,ESPERANZA,CAUPOLICAN,NULL,-33.553543,-70.633812,1,13131,1,URBANA,14,CRUCE CON SEÑAL PARE,131310124,CAUPOLICAN - ESPERANZA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.633598,-33.443333,576,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CURICO,VICUNA MACKENNA,NULL,-33.443333,-70.633598,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010159,CURICO - VICUNA MACKENNA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.633507,-33.545292,577,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,ALBORADA,STA ROSA,NULL,-33.545292,-70.633507,1,13111,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110078,ALBORADA - STA ROSA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.633499,-33.444939,578,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,VICUNA MACKENNA,ELISA COLE,NULL,-33.444939,-70.633499,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010667,ELISA COLE - VICUNA MACKENNA,2,3,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,2,2
-70.632889,-33.445393,579,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,VICUNA MACKENNA,MARIN,NULL,-33.445393,-70.632889,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,MARIN - VICUNA MACKENNA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,1,3
-70.632805,-33.434937,580,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,STA MARIA,NULL,180,-33.434937,-70.632805,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230489,- STA MARIA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.632118,-33.362873,581,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,RECOLETA,JACARANDA,NULL,-33.362873,-70.632118,1,13107,1,URBANA,1,TRAMO DE VIA RECTA,131070365,JACARANDA - RECOLETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.632095,-33.447376,582,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,VICUNA MACKENNA,STA ISABEL,NULL,-33.447376,-70.632095,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230516,STA ISABEL - VICUNA MACKENNA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.631622,-33.448936,583,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,VICUNA MACKENNA,ALMTE RIVEROS,NULL,-33.448936,-70.631622,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230516,ALMTE RIVEROS - VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.631195,-33.436089,584,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,SEMINARIO,NULL,-33.436089,-70.631195,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA - SEMINARIO,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.631149,-33.493584,585,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,LOS COPIHUES,COMERCIO,NULL,-33.493584,-70.631149,1,13129,1,URBANA,1,TRAMO DE VIA RECTA,131290345,COMERCIO - LOS COPIHUES,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.630295,-33.44709,586,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,STA ISABEL,GRAL BUSTAMANTE,NULL,-33.44709,-70.630295,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230486,GRAL BUSTAMANTE - STA ISABEL,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,2
-70.630234,-33.553532,587,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,BENJAMIN SUBERCASEAUX,MAX JARA,NULL,-33.553532,-70.630234,1,13111,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131110114,BENJAMIN SUBERCASEAUX - MAX JARA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.63015,-33.401405,588,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,MUNOZ GAMERO,EL SALTO,NULL,-33.401405,-70.63015,1,13127,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270607,EL SALTO - MUNOZ GAMERO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.629967,-33.460224,589,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,STA ELENA,VICTORIA,NULL,-33.460224,-70.629967,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010616,STA ELENA - VICTORIA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.629967,-33.44088,590,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,RANCAGUA,SEMINARIO,NULL,-33.44088,-70.629967,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230450,RANCAGUA - SEMINARIO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,2,2
-70.629906,-33.547279,591,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,SOFIA EASTMAN DE HUNNEUS,VICUNA MACKENNA,NULL,-33.547279,-70.629906,1,13111,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110605,SOFIA EASTMAN DE HUNNEUS - VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.629906,-33.486191,592,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,LAS INDUSTRIAS,NULL,3201,-33.486191,-70.629906,1,13129,1,URBANA,1,TRAMO DE VIA RECTA,131290310,- LAS INDUSTRIAS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.629784,-33.532513,593,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,LOS VILOS,TOME,NULL,-33.532513,-70.629784,1,13111,1,URBANA,14,CRUCE CON SEÑAL PARE,131110405,LOS VILOS - TOME,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.629768,-33.450291,594,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,GRAL BUSTAMANTE,NULL,675,-33.450291,-70.629768,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200248,- GRAL BUSTAMANTE,2,2,3,BIDIRECCIONAL CON BANDEJON,4,MIXTO,0,1,0,0,1
-70.629631,-33.492283,595,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,ALVAREZ DE TOLEDO,LAS INDUSTRIAS,NULL,-33.492283,-70.629631,1,13129,1,URBANA,16,CRUCE SIN SEÑALIZACION,131290018,ALVAREZ DE TOLEDO - LAS INDUSTRIAS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.629578,-33.454865,596,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,VICUNA MACKENNA,NULL,1048,-33.454865,-70.629578,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200733,- VICUNA MACKENNA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.629517,-33.490345,597,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,LAS INDUSTRIAS,PEDRO ALARCON,NULL,-33.490345,-70.629517,1,13129,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290310,LAS INDUSTRIAS - PEDRO ALARCON,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.62941,-33.48447,598,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,LAS INDUSTRIAS,ALC CARLOS VALDOVINOS,NULL,-33.48447,-70.62941,1,13129,1,URBANA,26,OTROS NO CONSIDERADOS,131290310,ALC CARLOS VALDOVINOS - LAS INDUSTRIAS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,0,0,1,2
-70.629395,-33.492252,599,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,LAS INDUSTRIAS,ALVAREZ DE TOLEDO,NULL,-33.492252,-70.629395,1,13129,1,URBANA,1,TRAMO DE VIA RECTA,131290310,ALVAREZ DE TOLEDO - LAS INDUSTRIAS,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.6293696,-33.4927466,600,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,PROGRESO,LAS INDUSTRIAS,NULL,-33.4927466,-70.6293696,1,13129,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290475,LAS INDUSTRIAS - PROGRESO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.629288,-33.450638,601,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,MUJICA,GRAL BUSTAMANTE,NULL,-33.450638,-70.629288,1,13120,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200482,GRAL BUSTAMANTE - MUJICA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.62915,-33.412586,602,2019,13,REGION METROPOLITANA,RECOLETA,URBANA,SAMUEL DIAZ OSSA,NULL,1671,-33.412586,-70.62915,1,13127,1,URBANA,16,CRUCE SIN SEÑALIZACION,131270781,- SAMUEL DIAZ OSSA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.628975,-33.458183,603,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,VICUNA MACKENNA,STA ELVIRA,NULL,-33.458183,-70.628975,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010667,STA ELVIRA - VICUNA MACKENNA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,2,2
-70.628944,-33.508102,604,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,BENOZZO GOZZOLI,ING MARIO DIAZ,NULL,-33.508102,-70.628944,1,13129,1,URBANA,1,TRAMO DE VIA RECTA,131290063,BENOZZO GOZZOLI - ING MARIO DIAZ,1,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.628929,-33.431599,605,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,BELLAVISTA,MELCHOR CONCHA Y TORO,NULL,-33.431599,-70.628929,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230064,BELLAVISTA - MELCHOR CONCHA Y TORO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.628922,-33.390507,606,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,AMERICO VESPUCIO,NULL,191,-33.390507,-70.628922,1,13107,1,URBANA,1,TRAMO DE VIA RECTA,131070007,- AMERICO VESPUCIO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.628906,-33.455032,607,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,MANUEL ANTONIO MATTA,NULL,60,-33.455032,-70.628906,1,13120,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200456,- MANUEL ANTONIO MATTA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.628548,-33.496143,608,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,LAS INDUSTRIAS,PDTE SALVADOR ALLENDE,NULL,-33.496143,-70.628548,1,13129,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290310,LAS INDUSTRIAS - PDTE SALVADOR ALLENDE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.628426,-33.435047,609,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,CONDELL,NULL,-33.435047,-70.628426,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,CONDELL - PROVIDENCIA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,2,3
-70.627884,-33.467529,610,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,NUBLE,STA ELENA,NULL,-33.467529,-70.627884,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010437,NUBLE - STA ELENA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.627556,-33.454754,611,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,SAN EUGENIO,MATTA ORIENTE,NULL,-33.454754,-70.627556,1,13120,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200655,MATTA ORIENTE - SAN EUGENIO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.627174,-33.377357,612,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,PDTE SALVADOR ALLENDE,CAMINO AL BOSQUE DE SANTIAGO,NULL,-33.377357,-70.627174,1,13107,1,URBANA,14,CRUCE CON SEÑAL PARE,131070325,CAMINO AL BOSQUE DE SANTIAGO - PDTE SALVADOR ALLENDE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.626892,-33.457218,613,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,SAN EUGENIO,NULL,570,-33.457218,-70.626892,1,13120,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200655,- SAN EUGENIO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.626518,-33.493889,614,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,COMERCIO,RIO PILMAIQUEN,NULL,-33.493889,-70.626518,1,13129,1,URBANA,1,TRAMO DE VIA RECTA,131290130,COMERCIO - RIO PILMAIQUEN,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.626511,-33.444462,615,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,MARIN,CONDELL,NULL,-33.444462,-70.626511,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230378,CONDELL - MARIN,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.62645,-33.467426,616,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,CARLOS DITTBORN,VICUNA MACKENNA,NULL,-33.467426,-70.62645,1,13120,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200105,CARLOS DITTBORN - VICUNA MACKENNA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.626404,-33.454632,617,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,SEMINARIO,MATTA ORIENTE,NULL,-33.454632,-70.626404,1,13120,1,URBANA,14,CRUCE CON SEÑAL PARE,131200668,MATTA ORIENTE - SEMINARIO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.626122,-33.532265,618,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,TOME,EL TABO,NULL,-33.532265,-70.626122,1,13111,1,URBANA,1,TRAMO DE VIA RECTA,131110623,EL TABO - TOME,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.625824,-33.440025,619,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,RANCAGUA,DR TORRES BOONEN,NULL,-33.440025,-70.625824,1,13123,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230450,DR TORRES BOONEN - RANCAGUA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.625275,-33.432354,620,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,ELIODORO YANEZ,NULL,-33.432354,-70.625275,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,ELIODORO YANEZ - PROVIDENCIA,4,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.625214,-33.547222,621,2019,13,REGION METROPOLITANA,LA GRANJA,URBANA,JOAQUIN EDWARDS BELLO,PADRE CARLOS VERGARA,NULL,-33.547222,-70.625214,1,13111,1,URBANA,1,TRAMO DE VIA RECTA,131110289,JOAQUIN EDWARDS BELLO - PADRE CARLOS VERGARA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.625061,-33.438221,622,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,SALVADOR,MARIA LUISA SANTANDER,NULL,-33.438221,-70.625061,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230472,MARIA LUISA SANTANDER - SALVADOR,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.624924,-33.443825,623,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,GIRARDI,MARIN,NULL,-33.443825,-70.624924,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230218,GIRARDI - MARIN,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.624634,-33.439739,624,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,RANCAGUA,SALVADOR,NULL,-33.439739,-70.624634,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230450,RANCAGUA - SALVADOR,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.624512,-33.430191,625,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,ANDRES BELLO,HUELEN,NULL,-33.430191,-70.624512,1,13123,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230035,ANDRES BELLO - HUELEN,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.624443,-33.469505,626,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,VICUNA MACKENNA,NULL,1990,-33.469505,-70.624443,1,13120,1,URBANA,3,TRAMO DE VIA CURVA VERTICAL,131200733,- VICUNA MACKENNA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,1,0,1
-70.62394,-33.491676,627,2019,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,1 DE MAYO,EL PINAR,NULL,-33.491676,-70.62394,1,13129,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290001,1 DE MAYO - EL PINAR,1,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
