X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,Año,Claseaccid,Cód_Regi,Cód_Zona,Zona,Cód_Calle,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-70.6042469,-33.4365089,302,-70.6042469,-33.4365089,REGION METROPOLITANA,13123,PROVIDENCIA,RICARDO LYON,CALIFORNIA,0,"RICARDO LYON & CALIFORNIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230462,0,0,0,1,1,1
-70.6042284,-33.4188079,303,-70.6042284,-33.4188079,REGION METROPOLITANA,13123,PROVIDENCIA,HOLANDA, ,5,"HOLANDA 5, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230241,0,0,0,1,1,1
-70.6040118,-33.473843,304,-70.6040118,-33.473843,REGION METROPOLITANA,13120,NUNOA,RODRIGO DE ARAYA, ,2714,"RODRIGO DE ARAYA 2714, ??ªU??ªOA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131200637,0,0,1,1,0,1
-70.6039395,-33.4653006,305,-70.6039395,-33.4653006,REGION METROPOLITANA,13120,NUNOA,DR LUIS BISQUERT,MISOLONGHI,0,"DR LUIS BISQUERT & MISOLONGHI, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200164,0,0,0,0,1,1
-70.6039181,-33.4376394,306,-70.6039181,-33.4376394,REGION METROPOLITANA,13123,PROVIDENCIA,FRANCISCO BILBAO,RICARDO LYON,0,"FRANCISCO BILBAO & RICARDO LYON, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230205,0,0,0,1,1,1
-70.6033675,-33.5040517,307,-70.6033675,-33.5040517,REGION METROPOLITANA,13118,MACUL,EXEQUIEL FERNANDEZ,LAS CODORNICES,0,"EXEQUIEL FERNANDEZ & LAS CODORNICES, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180156,0,0,0,2,0,1
-70.6031955,-33.4281518,308,-70.6031955,-33.4281518,REGION METROPOLITANA,13123,PROVIDENCIA,LOS LEONES,LAS HORTENSIAS,0,"LOS LEONES & LAS HORTENSIAS, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230334,0,0,0,1,1,1
-70.6031511,-33.4431179,309,-70.6031511,-33.4431179,REGION METROPOLITANA,13123,PROVIDENCIA,RICARDO LYON,DIEGO DE ALMAGRO,0,"RICARDO LYON & DIEGO DE ALMAGRO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230462,0,0,0,1,1,1
-70.6031414,-33.4419036,310,-70.6031414,-33.4419036,REGION METROPOLITANA,13123,PROVIDENCIA,RICARDO LYON,AMUNDSEN,0,"RICARDO LYON & AMUNDSEN, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230462,0,0,0,1,1,1
-70.6030637,-33.5277526,311,-70.6030637,-33.5277526,REGION METROPOLITANA,13110,LA FLORIDA,AMERICO VESPUCIO,LA SERENA,0,"AMERICO VESPUCIO & LA SERENA, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131100064,0,1,0,0,0,1
-70.6029173,-33.4635564,312,-70.6029173,-33.4635564,REGION METROPOLITANA,13120,NUNOA,GRECIA,LONGITUDINAL,0,"GRECIA & LONGITUDINAL, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200256,0,1,0,0,1,1
-70.602887,-33.4793187,313,-70.602887,-33.4793187,REGION METROPOLITANA,13118,MACUL,LAS DALIAS,LOS OLMOS,0,"LAS DALIAS & LOS OLMOS, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180228,0,1,0,0,0,1
-70.6028787,-33.5196113,314,-70.6028787,-33.5196113,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,DR LUIS CALVO MACKENNA,0,"VICUNA MACKENNA PONIENTE & DR LUIS CALVO MACKENNA, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102667,0,1,0,0,1,1
-70.6027853,-33.4115296,315,-70.6027853,-33.4115296,REGION METROPOLITANA,13114,LAS CONDES,VITACURA,PDTE RIESCO,0,"VITACURA & PDTE RIESCO, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131141255,0,0,0,0,2,1
-70.6027776,-33.4366669,316,-70.6027776,-33.4366669,REGION METROPOLITANA,13123,PROVIDENCIA,SUECIA, ,1821,"SUECIA 1821, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230492,0,0,0,1,1,1
-70.6027049,-33.4299827,317,-70.6027049,-33.4299827,REGION METROPOLITANA,13123,PROVIDENCIA,LOS LEONES,ELIODORO YANEZ,0,"LOS LEONES & ELIODORO YANEZ, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230334,0,1,0,0,1,1
-70.6027013,-33.4361236,318,-70.6027013,-33.4361236,REGION METROPOLITANA,13123,PROVIDENCIA,CALIFORNIA,SUECIA,0,"CALIFORNIA & SUECIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230078,0,0,0,2,2,2
-70.6023927,-33.4387979,319,-70.6023927,-33.4387979,REGION METROPOLITANA,13123,PROVIDENCIA,SUECIA, ,2009,"SUECIA 2009, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230492,0,0,0,0,2,1
-70.6023484,-33.4372582,320,-70.6023484,-33.4372582,REGION METROPOLITANA,13123,PROVIDENCIA,FRANCISCO BILBAO,SUECIA,0,"FRANCISCO BILBAO & SUECIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230205,0,0,0,1,3,2
-70.6022038,-33.4543612,321,-70.6022038,-33.4543612,REGION METROPOLITANA,13120,NUNOA,IRARRAZAVAL,RICARDO LYON,0,"IRARRAZAVAL & RICARDO LYON, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200285,0,0,0,1,1,1
-70.6019431,-33.439495,322,-70.6019431,-33.439495,REGION METROPOLITANA,13123,PROVIDENCIA,SUECIA,BUSTOS,0,"SUECIA & BUSTOS, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230492,0,0,0,1,1,1
-70.6016663,-33.4369178,323,-70.6016663,-33.4369178,REGION METROPOLITANA,13123,PROVIDENCIA,FRANCISCO BILBAO, ,2340,"FRANCISCO BILBAO 2340, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230205,0,1,0,0,1,1
-70.6014616,-33.4181965,324,-70.6014616,-33.4181965,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA,TOBALABA,0,"PROVIDENCIA & TOBALABA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230437,0,0,0,1,1,1
-70.601149,-33.5882375,325,-70.601149,-33.5882375,REGION METROPOLITANA,13201,PUENTE ALTO,LUIS MATTE LARRAIN,CRETA,0,"LUIS MATTE LARRAIN & CRETA, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011912,0,1,0,0,1,1
-70.6006974,-33.5915356,326,-70.6006974,-33.5915356,REGION METROPOLITANA,13201,PUENTE ALTO,CRETA,MAHUIDANCHE,0,"CRETA & MAHUIDANCHE, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132010616,0,0,0,1,1,1
-70.6006731,-33.4079715,327,-70.6006731,-33.4079715,REGION METROPOLITANA,13132,VITACURA,VITACURA,PEREZ ZUJOVIC,0,"VITACURA & PEREZ ZUJOVIC, VITACURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131320597,0,0,0,1,1,1
-70.6005405,-33.4030812,328,-70.6005405,-33.4030812,REGION METROPOLITANA,13132,VITACURA,DAG HAMMARSKJOLD, ,3800,"DAG HAMMARSKJOLD 3800, VITACURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131320169,0,0,0,1,1,1
-70.6005277,-33.6154014,329,-70.6005277,-33.6154014,REGION METROPOLITANA,13201,PUENTE ALTO,EYZAGUIRRE,CALETERA ACCESO SUR,0,"EYZAGUIRRE & CALETERA ACCESO SUR, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011048,0,0,0,1,1,1
-70.6003327,-33.5192025,330,-70.6003327,-33.5192025,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA ORIENTE,EL CABILDO,0,"VICUNA MACKENNA ORIENTE & EL CABILDO, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102666,0,0,0,1,2,1
-70.6001721,-33.3879512,331,-70.6001721,-33.3879512,REGION METROPOLITANA,13107,HUECHURABA,CAMINO LA PIRAMIDE, ,250,"CAMINO LA PIRAMIDE 250, HUECHURABA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131070039,0,0,0,1,1,1
-70.5999062,-33.4069834,332,-70.5999062,-33.4069834,REGION METROPOLITANA,13132,VITACURA,VITACURA, ,3082,"VITACURA 3082, VITACURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131320597,0,0,0,1,1,1
-70.5996506,-33.5231217,333,-70.5996506,-33.5231217,REGION METROPOLITANA,13110,LA FLORIDA,LIA AGUIRRE, ,10,"LIA AGUIRRE 10, LA FLORIDA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131101355,0,0,0,1,1,1
-70.5994105,-33.5739979,334,-70.5994105,-33.5739979,REGION METROPOLITANA,13201,PUENTE ALTO,EJERCITO LIBERTADOR, ,3898,"EJERCITO LIBERTADOR 3898, PUENTE ALTO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,132010724,0,0,0,0,2,1
-70.5992441,-33.5223813,335,-70.5992441,-33.5223813,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,LOS POZOS,0,"VICUNA MACKENNA PONIENTE & LOS POZOS, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102667,1,0,0,0,1,1
-70.5990945,-33.483474,336,-70.5990945,-33.483474,REGION METROPOLITANA,13118,MACUL,MACUL, ,3129,"MACUL 3129, MACUL",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131180334,0,0,0,1,1,1
-70.598963,-33.522093,337,-70.598963,-33.522093,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA ORIENTE, ,7438,"VICUNA MACKENNA ORIENTE 7438, LA FLORIDA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131102666,0,0,0,1,1,1
-70.59892,-33.60589,338,-70.59892,-33.60589,REGION METROPOLITANA,13201,PUENTE ALTO,DOMINGO TOCORNAL, ,1640,"DOMINGO TOCORNAL 1640, PUENTE ALTO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,132010704,0,1,0,0,1,1
-70.5988415,-33.5227326,339,-70.5988415,-33.5227326,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,AMERICO VESPUCIO,0,"VICUNA MACKENNA PONIENTE & AMERICO VESPUCIO, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102667,0,0,0,2,2,2
-70.5983701,-33.4645012,340,-70.5983701,-33.4645012,REGION METROPOLITANA,13120,NUNOA,GRECIA,JOSE PEDRO ALESSANDRI,0,"GRECIA & JOSE PEDRO ALESSANDRI, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200256,0,0,0,1,1,1
-70.5982796,-33.3996822,341,-70.5982796,-33.3996822,REGION METROPOLITANA,13132,VITACURA,NVA COSTANERA,COST MONS ESCRIVA DE BALAGUER,0,"NVA COSTANERA & COST MONS ESCRIVA DE BALAGUER, VITACURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131320452,0,1,0,0,1,1
-70.5981777,-33.5228254,342,-70.5981777,-33.5228254,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA ORIENTE,AMERICO VESPUCIO,0,"VICUNA MACKENNA ORIENTE & AMERICO VESPUCIO, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102666,0,0,0,0,2,1
-70.5980466,-33.4639021,343,-70.5980466,-33.4639021,REGION METROPOLITANA,13120,NUNOA,JOSE PEDRO ALESSANDRI, ,1030,"JOSE PEDRO ALESSANDRI 1030, ??ªU??ªOA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131200318,0,0,0,2,0,1
-70.5978773,-33.524234,344,-70.5978773,-33.524234,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,RODRIGUEZ VELASCO,0,"VICUNA MACKENNA PONIENTE & RODRIGUEZ VELASCO, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102667,0,1,0,0,1,1
-70.5978492,-33.4363115,345,-70.5978492,-33.4363115,REGION METROPOLITANA,13123,PROVIDENCIA,FRANCISCO BILBAO,DR ROBERTO DEL RIO,0,"FRANCISCO BILBAO & DR ROBERTO DEL RIO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230205,0,1,0,0,1,1
-70.5978479,-33.5248559,346,-70.5978479,-33.5248559,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA ORIENTE, ,7639,"VICUNA MACKENNA ORIENTE 7639, LA FLORIDA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131102666,0,1,0,0,1,1
-70.5977879,-33.4413009,347,-70.5977879,-33.4413009,REGION METROPOLITANA,13123,PROVIDENCIA,HOLANDA,DIEGO DE ALMAGRO,0,"HOLANDA & DIEGO DE ALMAGRO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230241,0,1,0,0,1,1
-70.5968389,-33.4329483,348,-70.5968389,-33.4329483,REGION METROPOLITANA,13123,PROVIDENCIA,HERNANDO DE AGUIRRE, ,1675,"HERNANDO DE AGUIRRE 1675, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230236,0,0,0,0,2,1
-70.5967186,-33.5876103,349,-70.5967186,-33.5876103,REGION METROPOLITANA,13201,PUENTE ALTO,EJERCITO LIBERTADOR,LUIS MATTE LARRAIN,0,"EJERCITO LIBERTADOR & LUIS MATTE LARRAIN, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132010724,0,0,1,0,0,1
-70.5966238,-33.5881508,350,-70.5966238,-33.5881508,REGION METROPOLITANA,13201,PUENTE ALTO,CHILOE,EJERCITO LIBERTADOR,0,"CHILOE & EJERCITO LIBERTADOR, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132010546,0,1,0,0,1,1
-70.5965345,-33.4189354,351,-70.5965345,-33.4189354,REGION METROPOLITANA,13114,LAS CONDES,CALLAO,AUGUSTO LEGUIA SUR,0,"CALLAO & AUGUSTO LEGUIA SUR, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140123,0,0,0,0,2,1
-70.5963719,-33.566159,352,-70.5963719,-33.566159,REGION METROPOLITANA,13110,LA FLORIDA,CONCORDIA,LOS QUILLAYES,0,"CONCORDIA & LOS QUILLAYES, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131100470,0,1,0,0,1,1
-70.5960872,-33.4459836,353,-70.5960872,-33.4459836,REGION METROPOLITANA,13123,PROVIDENCIA,JAIME GUZMAN ERRAZURIZ,CHILE ESPANA,0,"JAIME GUZMAN ERRAZURIZ & CHILE ESPANA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230251,0,0,0,0,2,1
-70.5960371,-33.438414,354,-70.5960371,-33.438414,REGION METROPOLITANA,13123,PROVIDENCIA,LUIS THAYER OJEDA,BUSTOS,0,"LUIS THAYER OJEDA & BUSTOS, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230351,0,0,0,0,2,1
-70.5953692,-33.4791062,355,-70.5953692,-33.4791062,REGION METROPOLITANA,13118,MACUL,BROWN SUR,CHACALLUTA,0,"BROWN SUR & CHACALLUTA, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180063,0,0,0,1,1,1
-70.5953448,-33.4397234,356,-70.5953448,-33.4397234,REGION METROPOLITANA,13123,PROVIDENCIA,LUIS THAYER OJEDA,ALEJANDRO VALDES,0,"LUIS THAYER OJEDA & ALEJANDRO VALDES, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230351,0,0,0,0,2,1
-70.5949104,-33.4282689,357,-70.5949104,-33.4282689,REGION METROPOLITANA,13123,PROVIDENCIA,ELIODORO YANEZ,JUAN DE DIOS VIAL CORREA,0,"ELIODORO YANEZ & JUAN DE DIOS VIAL CORREA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230183,0,0,0,1,1,1
-70.5939113,-33.5096861,358,-70.5939113,-33.5096861,REGION METROPOLITANA,13110,LA FLORIDA,DEPARTAMENTAL,NVA 1,0,"DEPARTAMENTAL & NVA 1, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131100561,0,1,0,0,0,1
-70.5932439,-33.424632,359,-70.5932439,-33.424632,REGION METROPOLITANA,13123,PROVIDENCIA,TOBALABA,CARLOS ANTUNEZ,0,"TOBALABA & CARLOS ANTUNEZ, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230501,0,2,0,0,2,2
-70.5928059,-33.4477638,360,-70.5928059,-33.4477638,REGION METROPOLITANA,13123,PROVIDENCIA,JAIME GUZMAN ERRAZURIZ,ELIECER PARADA,0,"JAIME GUZMAN ERRAZURIZ & ELIECER PARADA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230251,0,0,0,0,2,1
-70.5924616,-33.5807311,361,-70.5924616,-33.5807311,REGION METROPOLITANA,13201,PUENTE ALTO,GABRIELA PONIENTE,JUAN DE DIOS MALEBRAN,0,"GABRIELA PONIENTE & JUAN DE DIOS MALEBRAN, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011093,0,0,0,0,2,1
-70.5911015,-33.4262887,362,-70.5911015,-33.4262887,REGION METROPOLITANA,13123,PROVIDENCIA,TOBALABA,ELIODORO YANEZ,0,"TOBALABA & ELIODORO YANEZ, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230501,0,0,0,1,1,1
-70.5907015,-33.6187276,363,-70.5907015,-33.6187276,REGION METROPOLITANA,13201,PUENTE ALTO,EJERCITO LIBERTADOR,SGTO MENADIER,0,"EJERCITO LIBERTADOR & SGTO MENADIER, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132010724,0,0,1,1,0,1
-70.5906686,-33.4913991,364,-70.5906686,-33.4913991,REGION METROPOLITANA,13118,MACUL,EL LIBANO,ARTURO GONZALVEZ,0,"EL LIBANO & ARTURO GONZALVEZ, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180138,0,1,0,0,1,1
-70.5906305,-33.5100491,365,-70.5906305,-33.5100491,REGION METROPOLITANA,13118,MACUL,AMERICO VESPUCIO,DEPARTAMENTAL,0,"AMERICO VESPUCIO & DEPARTAMENTAL, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180042,0,3,0,1,2,3
-70.5904202,-33.4444447,366,-70.5904202,-33.4444447,REGION METROPOLITANA,13123,PROVIDENCIA,ECHENIQUE,ELIECER PARADA,0,"ECHENIQUE & ELIECER PARADA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230160,0,1,0,0,0,1
-70.5902133,-33.3943934,367,-70.5902133,-33.3943934,REGION METROPOLITANA,13132,VITACURA,CANDELARIA GOYENECHEA,AMERICO VESPUCIO,0,"CANDELARIA GOYENECHEA & AMERICO VESPUCIO, VITACURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131320122,0,0,0,1,0,1
-70.5901397,-33.3995433,368,-70.5901397,-33.3995433,REGION METROPOLITANA,13132,VITACURA,VITACURA,FINLANDIA,0,"VITACURA & FINLANDIA, VITACURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131320597,0,0,0,0,2,1
-70.5901092,-33.6226982,369,-70.5901092,-33.6226982,REGION METROPOLITANA,13201,PUENTE ALTO,EJERCITO LIBERTADOR,REAL AUDIENCIA,0,"EJERCITO LIBERTADOR & REAL AUDIENCIA, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132010724,0,0,0,1,0,1
-70.5897901,-33.4204214,370,-70.5897901,-33.4204214,REGION METROPOLITANA,13114,LAS CONDES,APOQUINDO,PDTE ERRAZURIZ,0,"APOQUINDO & PDTE ERRAZURIZ, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140055,0,1,0,0,1,1
-70.5895064,-33.5433907,371,-70.5895064,-33.5433907,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,STA AMALIA,0,"VICUNA MACKENNA PONIENTE & STA AMALIA, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102667,1,1,0,1,3,3
-70.5890541,-33.5445286,372,-70.5890541,-33.5445286,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,SAN GUILLERMO,0,"VICUNA MACKENNA PONIENTE & SAN GUILLERMO, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102667,0,0,0,1,1,1
-70.5888443,-33.5449833,373,-70.5888443,-33.5449833,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,STA CATERINA,0,"VICUNA MACKENNA PONIENTE & STA CATERINA, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102667,0,0,0,1,0,1
-70.5887056,-33.5273864,374,-70.5887056,-33.5273864,REGION METROPOLITANA,13110,LA FLORIDA,COLOMBIA, ,8051,"COLOMBIA 8051, LA FLORIDA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131100449,0,0,1,0,1,1
-70.5886077,-33.5043879,375,-70.5886077,-33.5043879,REGION METROPOLITANA,13122,PENALOLEN,AMERICO VESPUCIO, ,5040,"AMERICO VESPUCIO 5040, PE??ªALOLEN",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131220053,0,0,0,1,1,1
-70.5885798,-33.4416302,376,-70.5885798,-33.4416302,REGION METROPOLITANA,13123,PROVIDENCIA,ELIECER PARADA,HERNANDO DE AGUIRRE,0,"ELIECER PARADA & HERNANDO DE AGUIRRE, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230182,0,0,0,1,1,1
-70.5882631,-33.4653588,377,-70.5882631,-33.4653588,REGION METROPOLITANA,13120,NUNOA,JUAN MOYA MORALES,GRECIA,0,"JUAN MOYA MORALES & GRECIA, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200329,1,0,0,0,1,1
-70.5882379,-33.3927806,378,-70.5882379,-33.3927806,REGION METROPOLITANA,13132,VITACURA,CANDELARIA GOYENECHEA,BARTOLOME DE LAS CASAS,0,"CANDELARIA GOYENECHEA & BARTOLOME DE LAS CASAS, VITACURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131320122,0,0,0,1,1,1
-70.5881844,-33.5450282,379,-70.5881844,-33.5450282,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA, ,9630,"VICUNA MACKENNA 9630, LA FLORIDA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131102663,0,0,0,1,1,1
-70.5880897,-33.6009341,380,-70.5880897,-33.6009341,REGION METROPOLITANA,13201,PUENTE ALTO,JUAN DE DIOS MALEBRAN,RIBALEJO,0,"JUAN DE DIOS MALEBRAN & RIBALEJO, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011336,0,0,1,0,1,1
-70.5875456,-33.4486704,381,-70.5875456,-33.4486704,REGION METROPOLITANA,13120,NUNOA,SIMON BOLIVAR, ,4001,"SIMON BOLIVAR 4001, ??ªU??ªOA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131200674,0,0,0,1,1,1
-70.5871004,-33.5820674,382,-70.5871004,-33.5820674,REGION METROPOLITANA,13201,PUENTE ALTO,MIGUEL ANGEL,COQUIMBO,0,"MIGUEL ANGEL & COQUIMBO, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132012006,0,0,0,1,1,1
-70.5869918,-33.5502127,383,-70.5869918,-33.5502127,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA ORIENTE,JOSE MIGUEL CARRERA,0,"VICUNA MACKENNA ORIENTE & JOSE MIGUEL CARRERA, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102666,0,0,0,1,1,1
-70.5865835,-33.4734549,384,-70.5865835,-33.4734549,REGION METROPOLITANA,13118,MACUL,RODRIGO DE ARAYA,ALC JORGE MONCKEBERG,0,"RODRIGO DE ARAYA & ALC JORGE MONCKEBERG, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180504,0,1,0,0,0,1
-70.586517,-33.409343,385,-70.586517,-33.409343,REGION METROPOLITANA,13114,LAS CONDES,AMERICO VESPUCIO NORTE, ,375,"AMERICO VESPUCIO NORTE 375, LAS CONDES",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131140037,0,1,0,0,1,1
-70.5863562,-33.5866221,386,-70.5863562,-33.5866221,REGION METROPOLITANA,13201,PUENTE ALTO,LUIS MATTE LARRAIN,COQUIMBO,0,"LUIS MATTE LARRAIN & COQUIMBO, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011913,0,1,0,0,1,1
-70.5859442,-33.4110259,387,-70.5859442,-33.4110259,REGION METROPOLITANA,13114,LAS CONDES,EL DANTE,AMERICO VESPUCIO NORTE,0,"EL DANTE & AMERICO VESPUCIO NORTE, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140374,0,0,0,0,2,1
-70.5858624,-33.5132116,388,-70.5858624,-33.5132116,REGION METROPOLITANA,13110,LA FLORIDA,LA FLORIDA,LOS PONSIANOS,0,"LA FLORIDA & LOS PONSIANOS, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131101085,0,0,0,0,1,1
-70.5856755,-33.5596692,389,-70.5856755,-33.5596692,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,SAN JORGE,0,"VICUNA MACKENNA PONIENTE & SAN JORGE, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102667,0,0,0,1,1,1
