X,Y,FID,Año,ClaseAccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-70.8019169999999,-33.5675749999999,11,2018,1,13604,PADRE HURTADO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,136040098,PRIMERA TRANSVERSAL,136040114,SIN NOMBRE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7971729999999,-33.5096359999999,12,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191499,JOSE MANUEL BORGONO,131190217,ARSENALES DE GUERRA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7961349999999,-33.5627019999999,13,2018,1,13604,PADRE HURTADO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,136040098,PRIMERA TRANSVERSAL,136040120,TERCERA AVENIDA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7959139999999,-33.504799,14,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131191824,LIBER BERNARDO O`HIGGINS,131191627,LA GALAXIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7955469999999,-33.553989,15,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA,131192467,PARQUE CENTRAL PONIENTE,0,0,0,0,2,BICICLETA,0,0,0,1,1
-70.7945099999999,-33.513489,16,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190053,AGUA SANTA,131191627,LA GALAXIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.794052,-33.3570859999999,17,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250072,CAMINO LO ECHEVERS, , ,4900,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7923561999999,-33.5642647,18,2018,1,13604,PADRE HURTADO,13,REGION METROPOLITANA,2,RURAL,1,TRAMO DE VIA RECTA,136040115,SIN NOMBRE, , ,2,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7915879999999,-33.5577469999999,19,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131190262,BAMBU 1, , ,522,0,0,0,1,BICICLETA,0,0,0,1,1
-70.791328,-33.551178,20,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131190392,CAMINO A MELIPILLA, , ,18300,0,1,0,0,BICICLETA,0,1,0,0,1
-70.791313,-33.51918,21,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190024,4 PONIENTE,131192605,PORTALES,0,0,0,0,2,BICICLETA,0,0,0,2,2
-70.791183,-33.503681,22,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131191824,LIBER BERNARDO O`HIGGINS,131190024,4 PONIENTE,0,0,0,0,2,BICICLETA,0,0,0,2,1
-70.790237,-33.507763,23,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190024,4 PONIENTE,131193176,VICARIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.788429,-33.508148,24,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131193176,VICARIA,131192696,QUINTA VERGARA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.786537,-33.521957,25,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192995,SUR,131191757,LAS NACIONES,0,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7838439999999,-33.518154,26,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192605,PORTALES, , ,1781,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7824613,-33.5380781,27,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131192755,RENE OLIVARES BECERRA,131192911,SERRANO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.781471,-33.507793,28,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190394,CAMINO A RINCONADA,131191044,ESC MILITAR,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.779663,-33.502789,29,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131191824,LIBER BERNARDO O`HIGGINS,131190018,3 PONIENTE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7793119999999,-33.521717,30,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192995,SUR,131190018,3 PONIENTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.77803,-33.509007,31,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190394,CAMINO A RINCONADA,131190018,3 PONIENTE,0,0,0,0,2,BICICLETA,0,0,0,2,2
-70.777733,-33.538685,32,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191160,FOGONERO URRA,131191240,GLORIAS NAVALES,0,0,0,1,0,BICICLETA,0,0,1,0,1
-70.776764,-33.4257619999999,33,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241205,SALAR DE ATACAMA, , ,1341,0,1,0,0,BICICLETA,0,1,0,0,1
-70.775787,-33.53043,34,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131190018,3 PONIENTE,131192500,PDTE ARTURO ALESSANDRI PALMA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7755579999999,-33.509205,35,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190394,CAMINO A RINCONADA,131190950,EL OLIMPO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.775482,-33.524471,36,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190950,EL OLIMPO,131192375,NVA SAN MARTIN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.775444,-33.523018,37,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190130,ANA MARIA,131190950,EL OLIMPO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.775436,-33.515301,38,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131190950,EL OLIMPO,131191782,LAS TINAJAS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.775421,-33.521484,39,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190950,EL OLIMPO,131192995,SUR,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.775414,-33.427296,40,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241174,RIO ITATA,131240794,LOS MAITENES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.773247,-33.5026469999999,41,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS,131010423,MIRAFLORES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7730784999999,-33.5214261,42,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131192995,SUR,131191972,LOS ESPANOLES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.77269,-33.540489,43,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191450,JACQUES COSTEAU,131192191,MAR EGEO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.770866,-33.5213429999999,44,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192995,SUR,131190730,DEL REY,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.77037,-33.535721,45,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131190018,3 PONIENTE,131191137,FERROCARRIL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7695539999999,-33.508858,46,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131190394,CAMINO A RINCONADA,131190713,DE LA VICTORIA,0,0,1,0,1,BICICLETA,0,1,0,1,2
-70.7693939999999,-33.521248,47,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131192995,SUR,131191907,LOS ARTILLEROS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.767502,-33.50927,48,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190394,CAMINO A RINCONADA,131192767,REPUBLICA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7673419999999,-33.4899859999999,49,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131191672,LA SINFONIA,131193020,TEATRO ALAMEDA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7670589999999,-33.525078,50,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131192375,NVA SAN MARTIN,131191963,LOS DIAMANTES,0,0,0,0,2,BICICLETA,0,0,0,1,1
-70.76683,-33.431812,51,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241018,PATRICIO EDWARDS,131241285,STA MARTA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7667309999999,-33.42894,52,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241214,SAN DANIEL,131240117,BRAVO LUCO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.765121,-33.4167519999999,53,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030430,MAR DE CHILE,131030391,LOS PELICANOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.764954,-33.509724,54,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190394,CAMINO A RINCONADA,131192883,SAN MARTIN,0,0,0,0,1,BICICLETA,0,0,0,1,2
-70.7636802,-33.3865054,55,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131240150,CAMINO LO BOZA, , ,100,0,0,1,0,BICICLETA,0,0,1,0,1
-70.762955,-33.565937,56,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190390,CAMINO A LONQUEN, , ,15170,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7621614,-33.498632,57,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131190191,ARGENTINA,131191336,HNOS CARRERA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.759796,-33.505539,58,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191825,LIBERTAD, , ,176,0,1,0,0,BICICLETA,0,1,0,0,1
-70.758783,-33.5118734,59,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131192874,SAN JOSE,131190480,CARMEN LUISA CORREA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.758773,-33.5287235,60,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA,131192973,STA MARTA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.758301,-33.432518,61,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131241344,VICTORIA PONIENTE,131240408,FORESTALES,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.75795,-33.439484,62,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241343,VICTORIA,131240035,ALMENDRAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.75753,-33.495895,63,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131191001,ELENA REVUELTA,131192034,LOS PAJARITOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.757515,-33.500298,64,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190518,CENTRAL GONZALO PEREZ LLONA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.757408,-33.5105549999999,65,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131190025,5 DE ABRIL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.757401,-33.5090259999999,66,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190541,CHACABUCO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7573833,-33.4985846,67,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190191,ARGENTINA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.757378,-33.507793,68,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191257,GRAL ORDONEZ,131192034,LOS PAJARITOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.75737,-33.4961089999999,69,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131192710,RAFAEL RIESCO BERNALES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.757256,-33.5132939999999,70,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190287,BELARMINO OSORIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.757248,-33.5253519999999,71,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131192375,NVA SAN MARTIN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.75724,-33.493874,72,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190408,CAMINO LA FARFANA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7570408,-33.4779436999999,73,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190124,AMERICO VESPUCIO,131190382,CALLEJON DE LOS PERROS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7567215,-33.493686,74,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190241,AUTOPISTA EL SOL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.756508,-33.4780349999999,75,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190124,AMERICO VESPUCIO, , ,1097,0,0,0,1,BICICLETA,0,0,0,1,1
-70.755882,-33.4791069999999,76,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190124,AMERICO VESPUCIO,131192963,STA ELENA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7556529999999,-33.459507,77,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240642,LAGUNA SUR,131241261,SIRIUS,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.755585,-33.51049,78,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190025,5 DE ABRIL,131190067,ALBERTO LLONA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7554291,-33.5268704,79,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131190392,CAMINO A MELIPILLA,131192034,LOS PAJARITOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7546159999999,-33.4225579999999,80,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030428,MAPOCHO SUR,131030170,EL PASTIZAL,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.754181,-33.4473339999999,81,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131240230,CORONA SUECA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.753914,-33.4224359999999,82,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131030428,MAPOCHO SUR,131030135,DIAG RENY,0,0,0,1,1,BICICLETA,0,0,1,0,1
-70.753365,-33.363136,83,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250666,SAN LUIS,131250482,MANUEL ANTONIO MATTA,0,0,0,0,2,BICICLETA,0,0,0,1,1
-70.7532419999999,-33.525776,84,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131190392,CAMINO A MELIPILLA, , ,11820,0,1,0,0,BICICLETA,0,1,0,0,1
-70.753143,-33.510395,85,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131190025,5 DE ABRIL,131192617,PRIMERA TRANSVERSAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7522199999999,-33.485744,86,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131191652,LA OPERA,131190124,AMERICO VESPUCIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.752075,-33.416744,87,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131030592,SALVADOR GUTIERREZ,131030068,BRAGANZA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7518539999999,-33.481354,88,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131190124,AMERICO VESPUCIO, , ,399,0,1,0,0,BICICLETA,0,1,0,0,2
-70.75174,-33.498383,89,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192617,PRIMERA TRANSVERSAL,131190898,EL GRECO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7511519999999,-33.4339099999998,90,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240564,LA ESTRELLA,131240563,LA ESPUELA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.751053,-33.467964,91,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131191878,LONGITUDINAL,131191390,ING ROBERTO LLONA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7501449999999,-33.501434,92,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192509,PDTE GERMAN RIESCO,131191256,GRAL MANUEL BAQUEDANO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7500989999999,-33.447071,93,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240230,CORONA SUECA,131240353,EL SALITRE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7498778999999,-33.4867478,94,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131190124,AMERICO VESPUCIO,0,0,1,0,1,BICICLETA,0,1,0,0,1
-70.749512,-33.6962619999999,95,2018,1,13401,SAN BERNARDO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,134010173,CAMINO EL ROMERAL, , ,4,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7493589999999,-33.506287,96,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192513,PDTE KENNEDY,131190005,1 SUR,0,0,0,0,2,BICICLETA,0,0,0,1,1
-70.7491899999999,-33.3638596999999,97,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250482,MANUEL ANTONIO MATTA,131250716,VILLARRICA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7487338,-33.3962048,98,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280804,VICUNA MACKENNA,131280198,COST NORTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.748169,-33.37606,99,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250022,AMERICO VESPUCIO,131250072,CAMINO LO ECHEVERS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7481111,-33.3546483999999,100,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250649,RIGOBERTO JARA,131250666,SAN LUIS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.74791,-33.3546259999999,101,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250393,LOS APENINOS,131250649,RIGOBERTO JARA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7476579999999,-33.466469,102,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240882,MAR DE DRAKE,131240797,LOS MARES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.746742,-33.493717,103,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192619,PRIMO DE RIVERA,131190124,AMERICO VESPUCIO,0,0,0,0,4,BICICLETA,0,0,0,3,3
-70.746498,-33.483379,104,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131191480,JORGE DELANO,0,1,0,0,0,BICICLETA,1,0,0,0,1
-70.746475,-33.470177,105,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190875,EL DESCANSO, , ,470,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7458767,-33.4019192,106,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131280198,COST NORTE,131280804,VICUNA MACKENNA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7457351,-33.4968776,107,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190124,AMERICO VESPUCIO,131192710,RAFAEL RIESCO BERNALES,0,0,1,0,1,BICICLETA,0,0,0,1,1
-70.7452469999999,-33.457069,108,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240882,MAR DE DRAKE,131241320,TRAVESIA,0,0,0,0,2,BICICLETA,0,0,0,2,2
-70.744553,-33.51627,109,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131191137,FERROCARRIL,131190023,4 ALAMOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.744359,-33.4977309999999,110,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192897,SEGUNDA TRANSVERSAL,131190124,AMERICO VESPUCIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.744171,-33.470177,111,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190579,CHUNGUNGO,131190875,EL DESCANSO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.74366,-33.4949839999999,112,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192897,SEGUNDA TRANSVERSAL,131190017,3 NORTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.743599,-33.520073,113,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA, , ,10803,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7434919999999,-33.42189,114,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131030249,ISLAS AZORES,131030427,MAPOCHO NORTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.743416,-33.51519,115,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131191137,FERROCARRIL,131191974,LOS ESTANDARTES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.743294,-33.4230959999999,116,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030212,GALVARINO,131030558,REY PEDRO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7430931,-33.4838829,117,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131191404,ISABEL RIQUELME,131192625,PROVIDENCIA,0,0,0,1,1,BICICLETA,0,0,1,0,1
-70.742706,-33.369278,118,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250362,LAS VIOLETAS,131250323,LAS AZUCENAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-70.7420349999999,-33.3593789999999,119,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250382,LO MARCOLETA, , ,264,0,0,0,2,BICICLETA,0,0,0,1,1
