X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Cód__Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Tipo_Cal_1,Fallecid_1,Graves_1,Menos_Gr_1,Leves_1,Tipo,Servicio
-70.69960007938,-33.5124087803408,846,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,1,URBANA,21,ENLACE A NIVEL,131210149,CERRILLOS,131210226,GRAL VELASQUEZ, ,CERRILLOS - GRAL VELASQUEZ,CERRILLOS @ GRAL VELASQUEZ,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6988991621665,-33.4620908251313,847,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131060011,5 DE ABRIL,131060173,EL CARMELO, ,5 DE ABRIL - EL CARMELO,5 DE ABRIL @ EL CARMELO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6988029005333,-33.433858715707,848,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260023,ANDES,131260374,STA GENOVEVA, ,ANDES - STA GENOVEVA,ANDES @ STA GENOVEVA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6987506508218,-33.4814672330262,849,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131020468,SUIZA,131020349,LUCERNA, ,LUCERNA - SUIZA,SUIZA @ LUCERNA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6980990946973,-33.3999651401789,850,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280731,SENADOR JAIME GUZMAN,131280060,APOSTOL SANTIAGO, ,APOSTOL SANTIAGO - SENADOR JAIME GUZMAN,SENADOR JAIME GUZMAN @ APOSTOL SANTIAGO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6978281595418,-33.4530086185528,851,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060163,ECUADOR,131060068,BLANCO GARCES, ,BLANCO GARCES - ECUADOR,ECUADOR @ BLANCO GARCES,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.6978263438106,-33.4389944156596,852,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131260354,SAN PABLO,131260374,STA GENOVEVA, ,SAN PABLO - STA GENOVEVA,SAN PABLO @ STA GENOVEVA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.69773380627,-33.3936830753135,853,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131280372,LAS MARGARITAS,131280637,PTO MONTT, ,LAS MARGARITAS - PTO MONTT,LAS MARGARITAS @ PTO MONTT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6976522998136,-33.3726514004416,854,2,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250559,PDTE EDUARDO FREI MONTALVA, , ,7000,- PDTE EDUARDO FREI MONTALVA,7000 PDTE EDUARDO FREI MONTALVA,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.6972207169624,-33.4553600336385,855,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,LIBER BERNARDO O`HIGGINS,131060254,GRAL AMENGUAL, ,GRAL AMENGUAL - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ GRAL AMENGUAL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6968918321921,-33.391450281705,856,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,2,RURAL,1,TRAMO DE VIA RECTA,131280806,VILLARRICA,131280405,LOS ACEBOS, ,LOS ACEBOS - VILLARRICA,VILLARRICA @ LOS ACEBOS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6962149835345,-33.4388270895984,857,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260354,SAN PABLO,131260029,ANTONIO EBNER, ,ANTONIO EBNER - SAN PABLO,SAN PABLO @ ANTONIO EBNER,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6956567941256,-33.4835296248921,858,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020133,DEPARTAMENTAL,131020397,PEDRO AGUIRRE CERDA, ,DEPARTAMENTAL - PEDRO AGUIRRE CERDA,DEPARTAMENTAL @ PEDRO AGUIRRE CERDA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.695534700366,-33.5562117004095,859,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050641,OCHAGAVIA, , ,10710,- OCHAGAVIA,10710 OCHAGAVIA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6948593832538,-33.4670552015361,860,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060052,ARZ SUBERCASEAUX, , ,4334,- ARZ SUBERCASEAUX,4334 ARZ SUBERCASEAUX,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.694675789356,-33.6020794558021,861,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,133020026,BALMACEDA,133020027,BAQUEDANO, ,BALMACEDA - BAQUEDANO,BALMACEDA @ BAQUEDANO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6941077478741,-33.3939856090485,862,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280637,PTO MONTT,131280264,FRESIA, ,FRESIA - PTO MONTT,PTO MONTT @ FRESIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6939230307231,-33.4002090803846,863,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280731,SENADOR JAIME GUZMAN,131280182,COLON, ,COLON - SENADOR JAIME GUZMAN,SENADOR JAIME GUZMAN @ COLON,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6935831643314,-33.4338986366126,864,2,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260023,ANDES,131260095,CORDOVA Y FIGUEROA, ,ANDES - CORDOVA Y FIGUEROA,ANDES @ CORDOVA Y FIGUEROA,ASFALTO,0,0,1,1,BICICLETA,PARTICULAR
-70.6935163653878,-33.4353235260597,865,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260241,MARTINEZ DE ROZAS,131260095,CORDOVA Y FIGUEROA, ,CORDOVA Y FIGUEROA - MARTINEZ DE ROZAS,MARTINEZ DE ROZAS @ CORDOVA Y FIGUEROA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6932963525445,-33.4594685063663,866,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131060011,5 DE ABRIL,131060555,PLACILLA, ,5 DE ABRIL - PLACILLA,5 DE ABRIL @ PLACILLA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6931671883149,-33.41416695604,867,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131280317,JORGE HIRMAS,131280198,COST NORTE, ,COST NORTE - JORGE HIRMAS,JORGE HIRMAS @ COST NORTE,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6930525850086,-33.4384064083289,868,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260354,SAN PABLO,131260102,DIAZ SAGREDO, ,DIAZ SAGREDO - SAN PABLO,SAN PABLO @ DIAZ SAGREDO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6929962910459,-33.4230396223805,869,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260069,CARRASCAL,131260035,AVIADOR BLERIOT, ,AVIADOR BLERIOT - CARRASCAL,CARRASCAL @ AVIADOR BLERIOT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6925257522615,-33.4352545075893,870,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260241,MARTINEZ DE ROZAS,131260401,WALKER MARTINEZ, ,MARTINEZ DE ROZAS - WALKER MARTINEZ,MARTINEZ DE ROZAS @ WALKER MARTINEZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6925109781989,-33.4328623810939,871,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260170,JOAQUIN WALKER MARTINEZ,131260393,VARGAS FONTECILLA, ,JOAQUIN WALKER MARTINEZ - VARGAS FONTECILLA,JOAQUIN WALKER MARTINEZ @ VARGAS FONTECILLA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6924008211408,-33.4140478696133,872,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280317,JORGE HIRMAS,131280060,APOSTOL SANTIAGO, ,APOSTOL SANTIAGO - JORGE HIRMAS,JORGE HIRMAS @ APOSTOL SANTIAGO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.692356300203,-33.4537729001991,873,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060728,TORO MAZOTTE, , ,60,- TORO MAZOTTE,60 TORO MAZOTTE,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6922093788596,-33.4541909995149,874,2,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060407,LIBER BERNARDO O`HIGGINS,131060728,TORO MAZOTTE, ,LIBER BERNARDO O`HIGGINS - TORO MAZOTTE,LIBER BERNARDO O`HIGGINS @ TORO MAZOTTE,CONCRETO,0,1,0,1,BICICLETA,PARTICULAR
-70.6920931001163,-33.5736917996367,875,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050391,LO MORENO, , ,129,- LO MORENO,129 LO MORENO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6919125998865,-33.5760227002872,876,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050243,GRAN AVDA JOSE MIGUEL CARRERA, , ,13266,- GRAN AVDA JOSE MIGUEL CARRERA,13266 GRAN AVDA JOSE MIGUEL CARRERA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6915260649758,-33.4391749095943,877,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260379,STO DOMINGO, , ,3699,- STO DOMINGO,3699 STO DOMINGO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.6915213732127,-33.4760911272036,878,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131060462,MANUEL CHACON,131060025,AGUSTIN RIESCO, ,AGUSTIN RIESCO - MANUEL CHACON,MANUEL CHACON @ AGUSTIN RIESCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6915023435582,-33.4790756847949,879,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131020397,PEDRO AGUIRRE CERDA,131020059,AVDA 4, ,AVDA 4 - PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA @ AVDA 4,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6914770024616,-33.4756768985699,880,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131060462,MANUEL CHACON,131060224,FERROCARRIL, ,FERROCARRIL - MANUEL CHACON,MANUEL CHACON @ FERROCARRIL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6913333807308,-33.4232772736271,881,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260069,CARRASCAL,131260170,JOAQUIN WALKER MARTINEZ, ,CARRASCAL - JOAQUIN WALKER MARTINEZ,CARRASCAL @ JOAQUIN WALKER MARTINEZ,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.69104693227,-33.4351704578502,882,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260015,ALCERRECA,131260241,MARTINEZ DE ROZAS, ,ALCERRECA - MARTINEZ DE ROZAS,ALCERRECA @ MARTINEZ DE ROZAS,MIXTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6904721737517,-33.4781802028539,883,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020020,ALC CARLOS VALDOVINOS,131020057,AVDA 3, ,ALC CARLOS VALDOVINOS - AVDA 3,ALC CARLOS VALDOVINOS @ AVDA 3,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6900466082642,-33.5020961995798,884,2,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210146,CENTRAL,131210125,CALBUCO, ,CALBUCO - CENTRAL,CENTRAL @ CALBUCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6899847996586,-33.3655935003396,885,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010067,CALETERA GRAL SAN MARTIN, , ,7900,- CALETERA GRAL SAN MARTIN,7900 CALETERA GRAL SAN MARTIN,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.6899349529356,-33.4443788213254,886,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060351,LAS ACACIAS,131060564,PORTALES, ,LAS ACACIAS - PORTALES,LAS ACACIAS @ PORTALES,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6897350633224,-33.4770499412016,887,4,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131060462,MANUEL CHACON,131060544,PEDRO AGUIRRE CERDA, ,MANUEL CHACON - PEDRO AGUIRRE CERDA,MANUEL CHACON @ PEDRO AGUIRRE CERDA,ASFALTO,0,1,0,3,BICICLETA,PARTICULAR
-70.6895073954498,-33.4579347072208,888,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060256,GRAL VELASQUEZ,131060011,5 DE ABRIL, ,5 DE ABRIL - GRAL VELASQUEZ,GRAL VELASQUEZ @ 5 DE ABRIL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6894006054534,-33.3897832893671,889,2,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131040440,LOS ZAPADORES,131040578,PDTE EDUARDO FREI MONTALVA, ,LOS ZAPADORES - PDTE EDUARDO FREI MONTALVA,LOS ZAPADORES @ PDTE EDUARDO FREI MONTALVA,ASFALTO,0,1,0,1,BICICLETA,PARTICULAR
-70.689310980817,-33.3910727112365,890,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280583,PDTE EDUARDO FREI MONTALVA,131280637,PTO MONTT, ,PDTE EDUARDO FREI MONTALVA - PTO MONTT,PDTE EDUARDO FREI MONTALVA @ PTO MONTT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6892178200462,-33.4534834480026,891,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060407,LIBER BERNARDO O`HIGGINS,131060515,NICASIO RETAMALES, ,LIBER BERNARDO O`HIGGINS - NICASIO RETAMALES,LIBER BERNARDO O`HIGGINS @ NICASIO RETAMALES,CONCRETO,0,1,0,0,BICICLETA,CARABINEROS
-70.688387799757,-33.4536682002271,892,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060407,LIBER BERNARDO O`HIGGINS, , ,3850,- LIBER BERNARDO O`HIGGINS,3850 LIBER BERNARDO O`HIGGINS,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6877409461875,-33.4531374779121,893,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060669,RUIZ TAGLE,131060407,LIBER BERNARDO O`HIGGINS, ,LIBER BERNARDO O`HIGGINS - RUIZ TAGLE,RUIZ TAGLE @ LIBER BERNARDO O`HIGGINS,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6876188785083,-33.4864196016831,894,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210149,CERRILLOS,131210173,DEPARTAMENTAL, ,CERRILLOS - DEPARTAMENTAL,CERRILLOS @ DEPARTAMENTAL,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6872966334327,-33.5485667246745,895,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050255,INDIO JERONIMO,131050238,GRAL KORNER, ,GRAL KORNER - INDIO JERONIMO,INDIO JERONIMO @ GRAL KORNER,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.6872403304767,-33.4349725179672,896,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260241,MARTINEZ DE ROZAS,131010370,LOURDES, ,LOURDES - MARTINEZ DE ROZAS,MARTINEZ DE ROZAS @ LOURDES,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6866345633343,-33.4590328244051,897,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060047,ARICA,131060669,RUIZ TAGLE, ,ARICA - RUIZ TAGLE,ARICA @ RUIZ TAGLE,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6866234000497,-33.481750316224,898,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131020215,GRAL VELASQUEZ,131020056,AVDA 2, ,AVDA 2 - GRAL VELASQUEZ,GRAL VELASQUEZ @ AVDA 2,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.686471199686,-33.4026045694451,899,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280731,SENADOR JAIME GUZMAN,131280131,CAMINO LO RUIZ, ,CAMINO LO RUIZ - SENADOR JAIME GUZMAN,SENADOR JAIME GUZMAN @ CAMINO LO RUIZ,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.686157588102,-33.4781018575146,900,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210226,GRAL VELASQUEZ,131210055,ALC CARLOS VALDOVINOS, ,ALC CARLOS VALDOVINOS - GRAL VELASQUEZ,GRAL VELASQUEZ @ ALC CARLOS VALDOVINOS,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6858997434782,-33.5456831969219,901,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050667,PICTON,131050107,CAPRICORNIO, ,CAPRICORNIO - PICTON,PICTON @ CAPRICORNIO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6849845367069,-33.4736209890173,902,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060544,PEDRO AGUIRRE CERDA,131060281,HIPOLITO VILLEGAS, ,HIPOLITO VILLEGAS - PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA @ HIPOLITO VILLEGAS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6844776482247,-33.5705072265271,903,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050425,LOS CAROLINOS,131050377,LEON XIII, ,LEON XIII - LOS CAROLINOS,LOS CAROLINOS @ LEON XIII,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.683525235601,-33.4440727406643,904,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060564,PORTALES,131060393,LAS SOPHORAS, ,LAS SOPHORAS - PORTALES,PORTALES @ LAS SOPHORAS,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.682870170322,-33.4329185662387,905,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260231,MAPOCHO,131010014,AGUIRRE, ,AGUIRRE - MAPOCHO,MAPOCHO @ AGUIRRE,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6828375087439,-33.3814913440501,906,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131040343,INDEPENDENCIA,131040665,QUILICURA, ,INDEPENDENCIA - QUILICURA,INDEPENDENCIA @ QUILICURA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6827645890144,-33.5639924620823,907,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131050243,GRAN AVDA JOSE MIGUEL CARRERA,131050137,CLAUDIO ARRAU, ,CLAUDIO ARRAU - GRAN AVDA JOSE MIGUEL CARRERA,GRAN AVDA JOSE MIGUEL CARRERA @ CLAUDIO ARRAU,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6815407556012,-33.4346145302362,908,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131260241,MARTINEZ DE ROZAS,131010464,PATRICIO LYNCH, ,MARTINEZ DE ROZAS - PATRICIO LYNCH,MARTINEZ DE ROZAS @ PATRICIO LYNCH,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6809930990521,-33.4027573489723,909,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131040098,BAJOS DE JIMENEZ,131040007,14 DE LA FAMA, ,14 DE LA FAMA - BAJOS DE JIMENEZ,BAJOS DE JIMENEZ @ 14 DE LA FAMA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6809903003619,-33.3671106997988,910,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250022,AMERICO VESPUCIO, , ,2001,- AMERICO VESPUCIO,2001 AMERICO VESPUCIO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6808437774183,-33.5808371911833,911,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050165,DIEGO DE SEVILLA,131050386,LO BLANCO, ,DIEGO DE SEVILLA - LO BLANCO,DIEGO DE SEVILLA @ LO BLANCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6807303998879,-33.5689701997148,912,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050390,LO MARTINEZ, , ,449,- LO MARTINEZ,449 LO MARTINEZ,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6805363918409,-33.4330434892655,913,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260231,MAPOCHO,131010407,MATUCANA, ,MAPOCHO - MATUCANA,MAPOCHO @ MATUCANA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6801429888077,-33.2037108510747,914,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,133010306,INMACULADA CONCEPCION,133010022,ACONCAGUA, ,ACONCAGUA - INMACULADA CONCEPCION,INMACULADA CONCEPCION @ ACONCAGUA,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.6801273001346,-33.352113400313,915,1,HUECHURABA,2016,1,13107,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070125,GUANACO NORTE, , ,1750,- GUANACO NORTE,1750 GUANACO NORTE,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6797945680647,-33.4415625035066,916,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010132,COMPANIA,131010407,MATUCANA, ,COMPANIA - MATUCANA,COMPANIA @ MATUCANA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6790370079514,-33.4373384355202,917,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010560,ROSAS,131010120,CHACABUCO, ,CHACABUCO - ROSAS,ROSAS @ CHACABUCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6787048001862,-33.5326951996236,918,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131090022,AMERICO VESPUCIO, , ,1313,- AMERICO VESPUCIO,1313 AMERICO VESPUCIO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6786951999234,-33.569630800321,919,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050390,LO MARTINEZ, , ,575,- LO MARTINEZ,575 LO MARTINEZ,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6785192151895,-33.4978924364866,920,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131210154,CLOTARIO BLEST,131210548,VECINAL, ,CLOTARIO BLEST - VECINAL,CLOTARIO BLEST @ VECINAL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
