,lat,lng,Year,Borough,Region,Zone,Severity
5619,-70.7908787,-33.1646277,2021,TILTIL,REGION METROPOLITANA,URBANA,SLIGHT
5620,-70.7900744,-33.5679694,2021,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
5621,-70.7871206,-33.5144151,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5622,-70.7871045,-33.5185663,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5623,-70.7854403,-33.5650175,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5624,-70.7849576,-33.7344202,2021,BUIN,REGION METROPOLITANA,URBANA,SERIOUS
5625,-70.7847688,-33.4325527,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,FATAL
5626,-70.7824452,-33.7323825,2021,BUIN,REGION METROPOLITANA,URBANA,SERIOUS
5627,-70.7791395,-33.5154504,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5628,-70.7776209,-33.4909464,2021,SAN MIGUEL,REGION METROPOLITANA,URBANA,SLIGHT
5629,-70.7773403,-33.6300501,2021,CALERA DE TANGO,REGION METROPOLITANA,URBANA,SLIGHT
5630,-70.7766886,-33.4570667,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5631,-70.7753904,-33.5197994,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5632,-70.7742229,-33.5060535,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5633,-70.7737335,-33.7262848,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5634,-70.7733679,-33.5306456,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5635,-70.7669091,-33.4559826,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5636,-70.7638872,-33.5667673,2021,CALERA DE TANGO,REGION METROPOLITANA,URBANA,SERIOUS
5637,-70.7628947,-33.5275729,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5638,-70.7625465,-33.4882259,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5639,-70.7618814,-33.5036029,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5640,-70.7612882,-33.516993,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5641,-70.7601368,-33.7346159,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5642,-70.759901,-33.5107055,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5643,-70.7598974,-33.511766,2021,MAIPU,REGION METROPOLITANA,URBANA,FATAL
5644,-70.7598596,-33.5295021,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5645,-70.7596346,-33.6307372,2021,CALERA DE TANGO,REGION METROPOLITANA,URBANA,SLIGHT
5646,-70.7584632,-33.4431234,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5647,-70.7583988,-33.7348141,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5648,-70.7582903,-33.7443639,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5649,-70.7580354,-33.7346942,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5650,-70.7575335,-33.4960116,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5651,-70.757359,-33.5240109,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5652,-70.7572535,-33.5090282,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5653,-70.7571706,-33.4791242,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5654,-70.7547735,-33.5159848,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5655,-70.7541361,-33.4363784,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5656,-70.7540872,-33.4876164,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5657,-70.7540413,-33.361945,2021,QUILICURA,REGION METROPOLITANA,URBANA,SERIOUS
5658,-70.7537207,-33.444093,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5659,-70.7531633,-33.5103973,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5660,-70.7520315,-33.4218538,2021,CERRO NAVIA,REGION METROPOLITANA,URBANA,SERIOUS
5661,-70.7515931,-33.4354454,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5662,-70.7511101,-33.4950116,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5663,-70.7501651,-33.447097,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SERIOUS
5664,-70.7498805,-33.4460096,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5665,-70.7498679,-33.4521384,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5666,-70.7497539,-33.4867322,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5667,-70.7487821,-33.4637584,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SERIOUS
5668,-70.7485645,-33.7329731,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5669,-70.7485253,-33.7329701,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5670,-70.7481598,-33.470079,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5671,-70.7478189,-33.3546767,2021,QUILICURA,REGION METROPOLITANA,URBANA,SERIOUS
5672,-70.7474709,-33.4171689,2021,CERRO NAVIA,REGION METROPOLITANA,URBANA,SLIGHT
5673,-70.7471637,-33.867076,2021,PAINE,REGION METROPOLITANA,RURAL,SERIOUS
5674,-70.7469316,-33.4836238,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5675,-70.7449972,-33.4970231,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5676,-70.7445112,-33.5162331,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5677,-70.743602,-33.7357984,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5678,-70.743403,-33.4719844,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5679,-70.7430815,-33.4273051,2021,CERRO NAVIA,REGION METROPOLITANA,URBANA,SERIOUS
5680,-70.7428841,-33.7336084,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5681,-70.7428428,-33.7266966,2021,BUIN,REGION METROPOLITANA,URBANA,SERIOUS
5682,-70.7425759,-33.8100669,2021,PAINE,REGION METROPOLITANA,URBANA,SLIGHT
5683,-70.7422049,-33.6326209,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,FATAL
5684,-70.7421223,-33.4559437,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5685,-70.742092,-33.7289333,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5686,-70.7414949,-33.7337877,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5687,-70.7411286,-33.7182702,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5688,-70.7410017,-33.7204222,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5689,-70.7409289,-33.436429,2021,CERRO NAVIA,REGION METROPOLITANA,URBANA,SLIGHT
5690,-70.7409166,-33.7982366,2021,PAINE,REGION METROPOLITANA,URBANA,SLIGHT
5691,-70.740327,-33.7344513,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5692,-70.7401021,-33.7339475,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5693,-70.7399804,-33.7541507,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5694,-70.7398263,-33.7233674,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5695,-70.7398234,-33.723374,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5696,-70.7397504,-33.7316552,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5697,-70.7396265,-33.732411,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5698,-70.7396257,-33.4752465,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5699,-70.7394476,-33.72422,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5700,-70.7392311,-33.3513248,2021,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
5701,-70.7391775,-33.450261,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5702,-70.7390506,-33.5078256,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5703,-70.7389894,-33.4526493,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5704,-70.738888,-33.5025273,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5705,-70.7380007,-33.460507,2021,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
5706,-70.7379891,-33.7623596,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5707,-70.7379634,-33.3718007,2021,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
5708,-70.737327,-33.5167808,2021,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
5709,-70.7372902,-33.7281509,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5710,-70.7369672,-33.4712351,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5711,-70.7364439,-33.4447037,2021,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
5712,-70.7364252,-33.8081046,2021,PAINE,REGION METROPOLITANA,URBANA,SLIGHT
5713,-70.7356033,-33.7346121,2021,BUIN,REGION METROPOLITANA,URBANA,SERIOUS
5714,-70.7354799,-33.7321602,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5715,-70.7353935,-33.7349735,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5716,-70.7344536,-33.4067575,2021,RENCA,REGION METROPOLITANA,URBANA,SERIOUS
5717,-70.7340199,-33.354274,2021,QUILICURA,REGION METROPOLITANA,URBANA,SERIOUS
5718,-70.7334054,-33.3698603,2021,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
5719,-70.7331809,-33.46943,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5720,-70.7327919,-33.8078723,2021,PAINE,REGION METROPOLITANA,RURAL,SLIGHT
5721,-70.732306,-33.4673524,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5722,-70.7305095,-33.499051,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5723,-70.7303452,-33.4978849,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5724,-70.7300614,-33.4392777,2021,LO PRADO,REGION METROPOLITANA,URBANA,SERIOUS
5725,-70.7293185,-33.3575057,2021,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
5726,-70.7290098,-33.5023077,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
5727,-70.7285009,-33.4987306,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5728,-70.7277019,-33.7701068,2021,BUIN,REGION METROPOLITANA,URBANA,SERIOUS
5729,-70.7271386,-33.3755164,2021,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
5730,-70.7270056,-33.4479224,2021,LO PRADO,REGION METROPOLITANA,URBANA,SERIOUS
5731,-70.7268143,-33.5062193,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5732,-70.7266319,-33.3784751,2021,QUILICURA,REGION METROPOLITANA,URBANA,SERIOUS
5733,-70.7249483,-33.4643147,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
5734,-70.7242431,-33.3156776,2021,LAMPA,REGION METROPOLITANA,URBANA,SERIOUS
5735,-70.7242368,-33.4878421,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
5736,-70.7235206,-33.4149689,2021,CERRO NAVIA,REGION METROPOLITANA,URBANA,SLIGHT
5737,-70.7231529,-33.4441873,2021,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
5738,-70.722738,-33.4906947,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5739,-70.722247,-33.4558754,2021,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
5740,-70.7221237,-33.4954102,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
5741,-70.7220499,-33.4678837,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
5742,-70.7218691,-33.5561524,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5743,-70.7214131,-33.8807046,2021,PAINE,REGION METROPOLITANA,URBANA,SERIOUS
5744,-70.7212203,-33.3642554,2021,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
5745,-70.7198979,-33.75424,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5746,-70.7195736,-33.366937,2021,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
5747,-70.7195586,-33.4912246,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5748,-70.7180314,-33.5049125,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5749,-70.717933,-33.4291002,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5750,-70.7178557,-33.4455916,2021,LO PRADO,REGION METROPOLITANA,URBANA,SERIOUS
5751,-70.7169822,-33.6080033,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5752,-70.7159223,-33.431799,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
5753,-70.715585,-33.5053164,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5754,-70.7152254,-33.604438,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
5755,-70.7150711,-33.4574927,2021,LO PRADO,REGION METROPOLITANA,URBANA,SERIOUS
5756,-70.714468,-33.4454105,2021,LO PRADO,REGION METROPOLITANA,URBANA,SERIOUS
5757,-70.7141118,-33.567154,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5758,-70.7136753,-33.4224689,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5759,-70.7129047,-33.5065793,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5760,-70.7127116,-33.5481765,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
5761,-70.7124195,-33.5952028,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
5762,-70.7123677,-33.4227662,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5763,-70.7122521,-33.573943,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
5764,-70.711737,-33.4163395,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
5765,-70.7109048,-33.5901335,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5766,-70.7104581,-33.4047152,2021,RENCA,REGION METROPOLITANA,URBANA,SERIOUS
5767,-70.7101196,-33.6143963,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5768,-70.7098012,-33.3320302,2021,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
5769,-70.7096713,-33.6061332,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5770,-70.7095685,-33.4047835,2021,RENCA,REGION METROPOLITANA,URBANA,SERIOUS
5771,-70.7094596,-33.6054947,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
5772,-70.7085815,-33.8758928,2021,PAINE,REGION METROPOLITANA,RURAL,SLIGHT
5773,-70.7072139,-33.4324491,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5774,-70.7071844,-33.4580339,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
5775,-70.7070774,-33.4361866,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5776,-70.706974,-33.6155641,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5777,-70.7069263,-33.5185609,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5778,-70.7060166,-33.5949324,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5779,-70.7054476,-33.4574293,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
5780,-70.7054221,-33.3691725,2021,QUILICURA,REGION METROPOLITANA,URBANA,SERIOUS
5781,-70.7052841,-33.456501,2021,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
5782,-70.7051551,-33.4144221,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5783,-70.7049518,-33.5516818,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5784,-70.704808,-33.3130563,2021,COLINA,REGION METROPOLITANA,URBANA,SERIOUS
5785,-70.7046821,-33.4869608,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5786,-70.7040289,-33.5929674,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5787,-70.7035562,-33.6039998,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5788,-70.7032122,-33.5949055,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5789,-70.7028072,-33.4565274,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
5790,-70.7027575,-33.4251903,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5791,-70.7026553,-33.4459727,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5792,-70.7011781,-33.4807888,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
5793,-70.700663,-33.5506713,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,FATAL
5794,-70.7002879,-33.5905071,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5795,-70.6994459,-33.4402906,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5796,-70.6991019,-33.4294087,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
5797,-70.6987941,-33.4814823,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5798,-70.6984496,-33.4255621,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
5799,-70.6981729,-33.4456065,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5800,-70.6973782,-33.4502614,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
5801,-70.6973705,-33.6046335,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
5802,-70.6971226,-33.4871068,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
5803,-70.6970244,-33.4282565,2021,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
5804,-70.6969271,-33.4282816,2021,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
5805,-70.6963235,-33.6013221,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
5806,-70.6961572,-33.4399594,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
5807,-70.6948457,-33.6048507,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,FATAL
5808,-70.6946039,-33.4386424,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5809,-70.6945786,-33.64038,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5810,-70.69324,-33.4515699,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
5811,-70.6930239,-33.4230114,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5812,-70.6926085,-33.4843356,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5813,-70.6924383,-33.4317511,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
5814,-70.6922091,-33.4540646,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
5815,-70.6917972,-33.459097,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
5816,-70.69172,-33.45282,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
5817,-70.691319,-33.4233345,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5818,-70.6910457,-33.4540055,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
5819,-70.6910308,-33.4351529,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5820,-70.6909597,-33.4328993,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5821,-70.6897123,-33.7327392,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5822,-70.6896341,-33.4323054,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
5823,-70.6889445,-33.2097893,2021,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
5824,-70.6889249,-33.3659578,2021,HUECHURABA,REGION METROPOLITANA,URBANA,SLIGHT
5825,-70.6878907,-33.5991284,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5826,-70.6872336,-33.4855354,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5827,-70.6866032,-33.4817562,2021,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
5828,-70.6855657,-33.4795249,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
5829,-70.685506,-33.5409046,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
5830,-70.6853836,-33.4348544,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
5831,-70.6852415,-33.5791711,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
5832,-70.6850709,-33.2096271,2021,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
5833,-70.684978,-33.1925763,2021,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
5834,-70.6846338,-33.4328265,2021,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
5835,-70.6843654,-33.5495497,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
5836,-70.683878,-33.2173245,2021,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
5837,-70.6837798,-33.4519688,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
5838,-70.68327,-33.5304473,2021,LO ESPEJO,REGION METROPOLITANA,URBANA,SLIGHT
5839,-70.6830353,-33.5864958,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5840,-70.6829871,-33.7239205,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5841,-70.6826098,-33.5435826,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
5842,-70.6816213,-33.5324279,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
5843,-70.6813681,-33.4514173,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
5844,-70.681168,-33.4902136,2021,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
5845,-70.6808819,-33.5808704,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,FATAL
5846,-70.6807646,-33.5509062,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
5847,-70.6806939,-33.4297712,2021,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
5848,-70.6801213,-33.7411027,2021,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
5849,-70.6797355,-33.470655,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
5850,-70.6795256,-33.4138109,2021,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
5851,-70.6794536,-33.4474675,2021,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,FATAL
5852,-70.6791222,-33.5994974,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5853,-70.6789555,-33.2008353,2021,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
5854,-70.6786985,-33.3624324,2021,HUECHURABA,REGION METROPOLITANA,URBANA,SERIOUS
5855,-70.6781657,-33.5959569,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5856,-70.6780347,-33.5023254,2021,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
5857,-70.677822,-33.4506945,2021,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
5858,-70.6776734,-33.5856573,2021,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
5859,-70.6775217,-33.5757397,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
5860,-70.6768659,-33.4371586,2021,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
5861,-70.6767291,-33.5256375,2021,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
5862,-70.6766812,-33.4986056,2021,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
5863,-70.6760711,-33.5227057,2021,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
5864,-70.6756317,-33.2025608,2021,COLINA,REGION METROPOLITANA,URBANA,SERIOUS
5865,-70.6749234,-33.4324788,2021,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
5866,-70.6749173,-33.3825328,2021,CONCHALI,REGION METROPOLITANA,URBANA,SLIGHT
5867,-70.674772,-33.5542835,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
5868,-70.6745034,-33.437018,2021,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
5869,-70.6741327,-33.5829527,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
5870,-70.6738295,-33.3972207,2021,CONCHALI,REGION METROPOLITANA,URBANA,SERIOUS
5871,-70.6736382,-33.4276956,2021,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
5872,-70.6734974,-33.3933919,2021,CONCHALI,REGION METROPOLITANA,URBANA,SERIOUS
5873,-70.6732124,-33.5473317,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
5874,-70.6726735,-33.2019181,2021,COLINA,REGION METROPOLITANA,URBANA,SERIOUS
5875,-70.6724874,-33.516561,2021,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
5876,-70.6720215,-33.5251012,2021,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
5877,-70.671565,-33.4767186,2021,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
5878,-70.6713217,-33.3712311,2021,CONCHALI,REGION METROPOLITANA,URBANA,SERIOUS
5879,-70.6713048,-33.432232,2021,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
5880,-70.6710274,-33.4001208,2021,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
5881,-70.6709732,-33.3732173,2021,CONCHALI,REGION METROPOLITANA,URBANA,SERIOUS
5882,-70.6709439,-33.4349732,2021,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
5883,-70.6703712,-33.5098819,2021,SAN MIGUEL,REGION METROPOLITANA,URBANA,SLIGHT
5884,-70.6699672,-33.5575016,2021,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
5885,-70.6697811,-33.3668317,2021,HUECHURABA,REGION METROPOLITANA,URBANA,SLIGHT
5886,-70.6696468,-33.4200947,2021,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
5887,-70.6695123,-33.4226246,2021,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SERIOUS
