X,Y,FID,DIR_GEOCOD,LAT,LNG,VAL_COM,Año,Cód_Regi,Región,Comuna,Zona,Calle_Uno,Calle_Dos,Número,Direccion,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-70.6389328,-33.4355542,85,"Purísima & Cardenal José María Caro, Santiago, Región Metropolitana, Chile",-33.4355542,-70.6389328,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,CARD JOSE MARIA CARO,PURISIMA,0,PURISIMA-CARD JOSE MARIA CARO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6388777,-33.4418098999999,86,"Marcoleta & Avenida Portugal, Santiago, Región Metropolitana, Chile",-33.4418099,-70.6388777,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTUGAL,MARCOLETA,0,PORTUGAL-MARCOLETA,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6386823999999,-33.4346192,87,"Purísima & Bellavista, Recoleta, Región Metropolitana, Chile",-33.4346192,-70.6386824,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,BELLAVISTA,PURISIMA,0,PURISIMA-BELLAVISTA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6384091,-33.4157635,88,"PB169-Avenida Perú / Esq. Desiderio Lemus, Recoleta, Región Metropolitana, Chile",-33.4157635,-70.6384091,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,PERU,DESIDERIO LEMUS,0,PERU-DESIDERIO LEMUS,0,0,0,2,BICICLETA,0,0,0,2,2
-70.6381516999999,-33.44744,89,"Angamos 360, Santiago, Región Metropolitana, Chile",-33.44744,-70.6381517,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,ANGAMOS, ,360,"ANGAMOS  360, SANTIAGO",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6374109999999,-33.3918409,90,"José Santos Ossa, Recoleta, Región Metropolitana, Chile",-33.3918409,-70.637411,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,HEROE JOSE GERONIMO JIMENEZ,FARINA,0,HEROE JOSE GERONIMO JIMENEZ-FARINA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6371834999999,-33.4559935,91,"Lira & Porvenir, Santiago, Región Metropolitana, Chile",-33.4559935,-70.6371835,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIRA,PORVENIR,0,PORVENIR-LIRA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6371274,-33.4348817,92,"Ernesto Pinto Lagarrigue & Bellavista, Recoleta, Región Metropolitana, Chile",-33.4348817,-70.6371274,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,BELLAVISTA,ERNESTO PINTO LAGARRIGUE,0,ERNESTO PINTO LAGARRIGUE-BELLAVISTA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6369843,-33.4112491,93,"Av. El Salto & Dr. Ostornol, Recoleta, Región Metropolitana, Chile",-33.4112491,-70.6369843,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,EL SALTO,DR OSTORNOL,0,EL SALTO-DR OSTORNOL,0,1,0,1,BICICLETA,0,1,0,1,3
-70.6366920999999,-33.547069,94,"Vicuña Mackenna & Pedro Aguirre Cerda, Santiago, San Ramón, Región Metropolitana, Chile",-33.547069,-70.6366921,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,VICUÑA MACKENNA,PEDRO AGUIRRE CERDA,0,VICUÑA MACKENNA-PEDRO AGUIRRE CERDA,0,0,1,0,BICICLETA,0,0,1,0,2
-70.6366506,-33.5575381,95,"Venancia Leiva & Guacolda, Santiago, San Ramón, Región Metropolitana, Chile",-33.5575381,-70.6366506,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,GUACOLDA,VENANCIA LEIVA,0,VENANCIA LEIVA-GUACOLDA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6366305,-33.41077,96,"Av. El Salto 1899, Recoleta, Región Metropolitana, Chile",-33.41077,-70.6366305,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,EL SALTO,MEXICO,0,MEXICO-EL SALTO,0,0,0,1,BICICLETA,0,0,0,1,2
-70.6366058,-33.54881,97,"Alpatacal & Pedro Aguirre Cerda, Santiago, San Ramón, Región Metropolitana, Chile",-33.54881,-70.6366058,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,PEDRO AGUIRRE CERDA,ALPATACAL,0,PEDRO AGUIRRE CERDA-ALPATACAL,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6359514,-33.4461180999999,98,"Avenida Portugal & Marín, Santiago, Región Metropolitana, Chile",-33.4461181,-70.6359514,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MARIN,PORTUGAL,0,PORTUGAL-MARIN,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6358915,-33.5576538,99,"Venancia Leiva & Arturo Prat, Santiago, San Ramón, Región Metropolitana, Chile",-33.5576538,-70.6358915,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,VENANCIA LEIVA,ARTURO PRAT,0,VENANCIA LEIVA-ARTURO PRAT,0,0,0,2,BICICLETA,0,0,0,1,1
-70.6354773,-33.5289228,100,"Linares & Sta. Rosa, La Granja, San Ramón, Región Metropolitana, Chile",-33.5289228,-70.6354773,2,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA,LINARES,0,STA ROSA-LINARES,1,0,0,0,BICICLETA,1,0,0,0,2
-70.6354151,-33.4356801,101,"Pío Nono & Avenida Santa María, Recoleta, Región Metropolitana, Chile",-33.4356801,-70.6354151,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,PIO NONO,STA MARIA,0,STA MARIA-PIO NONO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6353821999999,-33.4363075999999,102,"Pío Nono & Avenida Andrés Bello, Providencia, Santiago, Región Metropolitana, Chile",-33.4363076,-70.6353822,2,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,ANDRES BELLO,PIO NONO,0,PIO NONO-ANDRES BELLO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6353536,-33.5070412,103,"Avenida Departamental & Diego de Meza, San Joaquín, Región Metropolitana, Chile",-33.5070412,-70.6353536,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,DEPARTAMENTAL,DIEGO DE MEZA,0,DIEGO DE MEZA-DEPARTAMENTAL,0,0,0,2,BICICLETA,0,0,0,2,2
-70.6353227,-33.4367883999999,104,"Merced & Vicuña Mackenna, Providencia, Santiago, Región Metropolitana, Chile",-33.4367884,-70.6353227,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,VICUÑA MACKENNA,MERCED,0,VICUÑA MACKENNA-MERCED,0,0,0,1,BICICLETA,0,0,0,1,2
-70.6351131,-33.4372445,105,"Avenida Libertador Bernardo O'Higgins & Vicuña Mackenna, Providencia, Región Metropolitana, Chile",-33.4372445,-70.6351131,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O'HIGGINS,VICUNA MACKENNA,0,VICUNA MACKENNA-LIBER BERNARDO O'HIGGINS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6349489999999,-33.5185195999999,106,"Maestro Pena & Avenida Lo Ovalle, San Joaquín, Región Metropolitana, Chile",-33.5185196,-70.634949,2,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,LO OVALLE,MAESTRO PENA,0,MAESTRO PENA-LO OVALLE,0,1,1,0,BICICLETA,0,1,1,0,2
-70.6345375999999,-33.5372732,107,"San Gregorio & Santa Rosa, Santiago, San Ramón, Región Metropolitana, Chile",-33.5372732,-70.6345376,2,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA,SAN GREGORIO,0,STA ROSA-SAN GREGORIO,0,0,0,2,BICICLETA,0,0,0,1,1
-70.6343085,-33.4399926,108,"Eulogia Sánchez & Vicuña Mackenna, Providencia, Región Metropolitana, Chile",-33.4399926,-70.6343085,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,VICUÑA MACKENNA,EULOGIA SANCHEZ,0,VICUÑA MACKENNA-EULOGIA SANCHEZ,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6342394,-33.5374206999999,109,"San Gregorio 9, La Granja, San Ramón, Región Metropolitana, Chile",-33.5374207,-70.6342394,1,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,9 PONIENTE,SAN GREGORIO,0,SAN GREGORIO-9 PONIENTE,0,0,1,0,BICICLETA,0,0,1,0,1
-70.6341477999999,-33.4526665999999,110,"Copiapó & Avenida Portugal, Santiago, Región Metropolitana, Chile",-33.4526666,-70.6341478,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTUGAL,COPIAPO,0,PORTUGAL-COPIAPO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6341079999999,-33.5421348,111,"Av. Américo Vespucio & Sta. Rosa, La Granja, San Ramón, Región Metropolitana, Chile",-33.5421348,-70.634108,2,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,STA ROSA,AMERICO VESPUCIO,0,STA ROSA-AMERICO VESPUCIO,0,2,0,1,BICICLETA,0,2,0,1,3
-70.6340847,-33.5410131,112,"Sta. Rosa 8836, La Granja, Región Metropolitana, Chile",-33.5410131,-70.6340847,1,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA, ,8836,"STA ROSA  8836, LA GRANJA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6336291,-33.4062136,113,"Av. Einstein & Av. El Salto, Recoleta, Región Metropolitana, Chile",-33.4062136,-70.6336291,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,EINSTEIN,EL SALTO,0,EL SALTO-EINSTEIN,0,0,0,1,BICICLETA,0,0,0,1,2
-70.6335881999999,-33.3991823,114,"Av. Dorsal & Sta. Ana, Recoleta, Región Metropolitana, Chile",-33.3991823,-70.6335882,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,DORSAL,STA ANA,0,STA ANA-DORSAL,1,0,0,0,BICICLETA,1,0,0,0,1
-70.6333493999999,-33.4432449,115,"Avenida Francisco Bilbao & Vicuña Mackenna, Providencia, Región Metropolitana, Chile",-33.4432449,-70.6333494,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,VICUÑA MACKENNA,FRANCISCO BILBAO,0,VICUÑA MACKENNA-FRANCISCO BILBAO,0,0,0,2,BICICLETA,0,0,0,2,2
-70.6328649999999,-33.4341255,116,"Mallinkrodt & Bellavista, Providencia, Región Metropolitana, Chile",-33.4341255,-70.632865,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,BELLAVISTA,MALLINKRODT,0,MALLINKRODT-BELLAVISTA,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6326544,-33.5514251999999,117,"Riquelme & Santa Rosa, Santiago, San Ramón, Región Metropolitana, Chile",-33.5514252,-70.6326544,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,STA ROSA,RIQUELME,0,STA ROSA-RIQUELME,0,1,1,0,BICICLETA,0,1,0,0,1
-70.632458,-33.4593874,118,"Sta. Elvira & Av. Portugal, Santiago, Región Metropolitana, Chile",-33.4593874,-70.632458,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTUGAL,STA ELVIRA,0,STA ELVIRA-PORTUGAL,0,0,0,1,BICICLETA,0,0,0,1,1
-70.632299,-33.4474159,119,"Santa Isabel & Vicuña Mackenna, Santiago, Región Metropolitana, Chile",-33.4474159,-70.632299,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,VICUÑA MACKENNA,STA ISABEL,0,VICUÑA MACKENNA-STA ISABEL,0,0,0,1,BICICLETA,0,0,0,1,2
-70.6321822,-33.4505687999999,120,"Vicuña Mackenna 665, Santiago, Ñuñoa, Región Metropolitana, Chile",-33.4505688,-70.6321822,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,VICUÑA MACKENNA, ,665,"VICUÑA MACKENNA  665, SANTIAGO",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6313043999999,-33.4411550999999,121,"Rancagua & General Bustamante, Providencia, Región Metropolitana, Chile",-33.4411551,-70.6313044,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,GRAL BUSTAMANTE,RANCAGUA,0,RANCAGUA-GRAL BUSTAMANTE,0,1,0,0,BICICLETA,0,1,0,0,2
-70.6311956999999,-33.4360897,122,"Seminario & Avenida Providencia, Providencia, Región Metropolitana, Chile",-33.4360897,-70.6311957,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,SEMINARIO,0,SEMINARIO-PROVIDENCIA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6309254999999,-33.4442686,123,"Gral. Bustamante, Providencia, Región Metropolitana, Chile",-33.4442686,-70.6309255,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,GRAL BUSTAMANTE,PROVIDENCIA,0,PROVIDENCIA-GRAL BUSTAMANTE,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6308034,-33.4805497,124,"Diagonal Santa Elena & Sierra Bella, San Joaquín, Región Metropolitana, Chile",-33.4805497,-70.6308034,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,DIAG STA ELENA,SIERRA BELLA,0,SIERRA BELLA-DIAG STA ELENA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6302524999999,-33.4835973,125,"Parque Isabel Riquelme - Av. Carlos Valdovinos, San Joaquín, Región Metropolitana, Chile",-33.4835973,-70.6302525,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,STA ROSA,ISABEL RIQUELME,0,STA ROSA-ISABEL RIQUELME,0,1,0,1,BICICLETA,0,1,0,0,1
-70.6299177,-33.394042,126,"Los Mineros 3356, Recoleta, Región Metropolitana, Chile",-33.394042,-70.6299177,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,MEXICO,EL SALTO,0,MEXICO-EL SALTO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6297068999999,-33.4555478999999,127,"Avenida Manuel Antonio Matta & Vicuña Mackenna, Ñuñoa, Región Metropolitana, Chile",-33.4555479,-70.6297069,2,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MANUEL ANTONIO MATTA,VICUNA MACKENNA,0,VICUNA MACKENNA-MANUEL ANTONIO MATTA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6292993,-33.4936423999999,128,"Comercio & Avenida Las Industrias, San Joaquín, Región Metropolitana, Chile",-33.4936424,-70.6292993,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,LAS INDUSTRIAS,COMERCIO,0,LAS INDUSTRIAS-COMERCIO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6290769999999,-33.4524218999999,129,"Irarrázaval & Gral. Bustamante, Ñuñoa, Región Metropolitana, Chile",-33.4524219,-70.629077,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,GRAL BUSTAMANTE,IRARRAZAVAL,0,IRARRAZAVAL-GRAL BUSTAMANTE,0,0,0,2,BICICLETA,0,0,0,1,1
-70.628585,-33.4651149,130,"Santa Elena & Maule, Santiago, Región Metropolitana, Chile",-33.4651149,-70.628585,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MAULE,STA ELENA,0,STA ELENA-MAULE,0,0,1,0,BICICLETA,0,0,1,0,1
-70.628551,-33.4961416999999,131,"Av. Salvador Allende & Av. Las Industrias, San Joaquín, Región Metropolitana, Chile",-33.4961417,-70.628551,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,PDTE SALVADOR ALLENDE,LAS INDUSTRIAS,0,PDTE SALVADOR ALLENDE-LAS INDUSTRIAS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6284796,-33.4978882,132,"Av. Las Industrias 4439, San Joaquín, Región Metropolitana, Chile",-33.4978882,-70.6284796,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,LAS INDUSTRIAS,VICTOR GANDARILLAS,0,VICTOR GANDARILLAS-LAS INDUSTRIAS,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6283702,-33.4550857,133,"Gral. Bustamante 1099, Ñuñoa, Región Metropolitana, Chile",-33.4550857,-70.6283702,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,GRAL BUSTAMANTE, ,1099,"GRAL BUSTAMANTE  1099, ÑUÑOA",0,0,0,0,BICICLETA,0,0,0,0,1
-70.6279257,-33.4305679,134,"Bellavista & C. del Arzobispo, Providencia, Región Metropolitana, Chile",-33.4305679,-70.6279257,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,DEL ARZOBISPO,BELLAVISTA,0,DEL ARZOBISPO-BELLAVISTA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.627358,-33.4467014,135,"Sta. Isabel & Emilio Vaisse, Providencia, Región Metropolitana, Chile",-33.4467014,-70.627358,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,STA ISABEL,EMILIO VAISSE,0,STA ISABEL-EMILIO VAISSE,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6266366,-33.4582426,136,"Panamá & San Eugenio, Ñuñoa, Región Metropolitana, Chile",-33.4582426,-70.6266366,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,SAN EUGENIO,PANAMA,0,SAN EUGENIO-PANAMA,0,0,0,2,BICICLETA,0,0,0,1,1
-70.6266046,-33.6235957,137,"Alberto Valenzuela Llanos & Sargento Menadier, Puente Alto, Región Metropolitana, Chile",-33.6235957,-70.6266046,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,SGTO MENADIER,ALBERTO VALENZUELA LLANOS,0,SGTO MENADIER-ALBERTO VALENZUELA LLANOS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6265832999999,-33.4336119,138,"Av. Providencia & Av. Salvador, Providencia, Región Metropolitana, Chile",-33.4336119,-70.6265833,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,SALVADOR,0,SALVADOR-PROVIDENCIA,0,0,0,1,BICICLETA,0,0,0,1,2
-70.6262088,-33.4316336,139,"Puente del Arzobispo - Mapocho River, Santiago Metropolitan Region, Chile, Providencia, Región Metropolitana, Chile",-33.4316336,-70.6262088,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PTE DEL ARZOBISPO,ANDRES BELLO,0,PTE DEL ARZOBISPO-ANDRES BELLO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6259773,-33.4464114,140,"Av. Condell & Sta. Isabel, Providencia, Región Metropolitana, Chile",-33.4464114,-70.6259773,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,STA ISABEL,CONDELL,0,STA ISABEL-CONDELL,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6258839,-33.4331134999999,141,"Gral. Salvo & Av. Providencia, Providencia, Región Metropolitana, Chile",-33.4331135,-70.6258839,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,GRAL SALVO,0,PROVIDENCIA-GRAL SALVO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6258424,-33.3939844,142,"Avenida Américo Vespucio & Las Torres, Recoleta, Región Metropolitana, Chile",-33.3939844,-70.6258424,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,LAS TORRES,AMERICO VESPUCIO,0,LAS TORRES-AMERICO VESPUCIO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6257206,-33.5080854999999,143,"Parada 2 / Departamental - Las Industrias, Avenida Las Industrias, San Joaquín, Provincia de Santiago, Región Metropolitana de Santiago, 8940000, Chile",-33.5080855,-70.6257206,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,DEPARTAMENTAL,LAS INDUSTRIAS,0,LAS INDUSTRIAS-DEPARTAMENTAL,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6248395,-33.4647991,144,"San Eugenio 1331, Ñuñoa, Región Metropolitana, Chile",-33.4647991,-70.6248395,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,SAN EUGENIO, ,1331,"SAN EUGENIO  1331, ÑUÑOA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6246341999999,-33.4397402,145,"Rancagua & Avenida Salvador, Providencia, Región Metropolitana, Chile",-33.4397402,-70.6246342,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,SALVADOR,RANCAGUA,0,SALVADOR-RANCAGUA,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6245098,-33.4301914999999,146,"Huelén & Avenida Andrés Bello, Providencia, Región Metropolitana, Chile",-33.4301915,-70.6245098,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,ANDRES BELLO,HUELEN,0,HUELEN-ANDRES BELLO,0,0,0,0,BICICLETA,0,0,0,0,2
-70.6241436,-33.5433888,147,"Av. Américo Vespucio 391, La Granja, Región Metropolitana, Chile",-33.5433888,-70.6241436,1,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,CORONEL,AMERICO VESPUCIO,0,CORONEL-AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6240643,-33.5563097,148,"Joaquín Edwards Bello & San José de la Estrella, La Granja, Región Metropolitana, Chile",-33.5563097,-70.6240643,1,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,JOAQUIN EDWARDS BELLO,SAN JOSE DE LA ESTRELLA,0,SAN JOSE DE LA ESTRELLA-JOAQUIN EDWARDS BELLO,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6238916,-33.4422757999999,149,"Pedro León Gallo & Avenida Salvador, Providencia, Región Metropolitana, Chile",-33.4422758,-70.6238916,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,SALVADOR,PEDRO LEON GALLO,0,SALVADOR-PEDRO LEON GALLO,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6237543,-33.4313997,150,"Rafael Cañas 20, Providencia, Santiago, Región Metropolitana, Chile",-33.4313997,-70.6237543,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,ANTONIO VARAS, ,0,"ANTONIO VARAS  0, PROVIDENCIA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6235614999999,-33.4314583999999,151,"Av. Providencia 955, Providencia, Región Metropolitana, Chile",-33.4314584,-70.6235615,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA, ,955,"PROVIDENCIA  955, PROVIDENCIA",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6233989,-33.4333656,152,"Eliodoro Yañez & José Manuel Infante, Providencia, Región Metropolitana, Chile",-33.4333656,-70.6233989,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,ELIODORO YAÑEZ,JOSE MANUEL INFANTE,0,JOSE MANUEL INFANTE-ELIODORO YAÑEZ,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6231299999999,-33.4749367,153,"Rodrigo de Araya & Vicuña Mackenna, San Joaquín, Región Metropolitana, Chile",-33.4749367,-70.62313,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,VICUÑA MACKENNA,RODRIGO DE ARAYA,0,VICUÑA MACKENNA-RODRIGO DE ARAYA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6230982,-33.5424742,154,"Av. Américo Vespucio 439, La Granja, Región Metropolitana, Chile",-33.5424742,-70.6230982,1,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,AMERICO VESPUCIO, ,439,"AMERICO VESPUCIO  439, LA GRANJA",0,0,0,1,BICICLETA,0,0,0,0,1
-70.6228070999999,-33.3767802,155,"Los Retamos & Las Petunias, Huechuraba, Región Metropolitana, Chile",-33.3767802,-70.6228071,1,2020,13,REGION METROPOLITANA,HUECHURABA,URBANA,LAS PETUNIAS,LOS RETAMOS,0,LOS RETAMOS-LAS PETUNIAS,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6226042,-33.4644897,156,"Lo Encalada & Aristóteles, Ñuñoa, Región Metropolitana, Chile",-33.4644897,-70.6226042,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,ARISTOTELES,LO ENCALADA,0,LO ENCALADA-ARISTOTELES,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6222371,-33.4842572,157,"Vicuña Mackenna 3361, San Joaquín, Macul, Región Metropolitana, Chile",-33.4842572,-70.6222371,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,VICUÑA MACKENNA, ,3361,"VICUÑA MACKENNA  3361, SAN JOAQUIN",0,0,0,1,BICICLETA,0,0,0,1,1
-70.6222042,-33.4299412,158,"Miguel Claro & Avenida Providencia, Providencia, Región Metropolitana, Chile",-33.4299412,-70.6222042,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,JOSE MIGUEL CLARO,0,PROVIDENCIA-JOSE MIGUEL CLARO,0,1,0,0,BICICLETA,0,1,0,0,1
-70.6218791,-33.4500025,159,"Av. Salvador 1837, Ñuñoa, Región Metropolitana, Chile",-33.4500025,-70.6218791,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,SALVADOR, ,1837,"SALVADOR  1837, ÑUÑOA",0,0,1,0,BICICLETA,0,0,1,0,1
-70.6216990999999,-33.4697333999999,160,"Lo Encalada & Vía Doce, Ñuñoa, Región Metropolitana, Chile",-33.4697334,-70.6216991,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,LO ENCALADA,VIA 12,0,VIA 12-LO ENCALADA,0,1,0,0,BICICLETA,0,1,0,0,1
-70.621484,-33.438822,161,"José Manuel Infante 820, Providencia, Región Metropolitana, Chile",-33.438822,-70.621484,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,JOSE MANUEL INFANTE, ,820,"JOSE MANUEL INFANTE  820, PROVIDENCIA",0,0,0,0,BICICLETA,0,0,0,0,1
-70.6209337,-33.4590551,162,"Suárez Mujica & Av. Salvador, Ñuñoa, Región Metropolitana, Chile",-33.4590551,-70.6209337,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,SALVADOR,SUAREZ MUJICA,0,SUAREZ MUJICA-SALVADOR,0,1,0,1,BICICLETA,0,1,0,1,1
-70.6206368,-33.4545156,163,"República de Israel & Avenida Salvador, Ñuñoa, Región Metropolitana, Chile",-33.4545156,-70.6206368,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,SALVADOR,REP DE ISRAEL,0,SALVADOR-REP DE ISRAEL,0,0,0,1,BICICLETA,0,0,0,1,1
-70.6205418,-33.5112189999999,164,"PH673-Avenida Haydn / Esq. Varas Mena, San Joaquín, Región Metropolitana, Chile",-33.511219,-70.6205418,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,HAYDN,VARAS MENA,0,VARAS MENA-HAYDN,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6204436,-33.507745,165,"Avenida Departamental & Mark Twain, San Joaquín, Región Metropolitana, Chile",-33.507745,-70.6204436,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,DEPARTAMENTAL,MARK TWAIN,0,MARK TWAIN-DEPARTAMENTAL,0,0,0,0,BICICLETA,0,0,0,0,1
-70.6204403,-33.4612033,166,"Av. Grecia 1098, Ñuñoa, Región Metropolitana, Chile",-33.4612033,-70.6204403,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,GRECIA, ,1098,"GRECIA  1098, ÑUÑOA",0,0,0,1,BICICLETA,0,0,0,1,1
